code,cprompt,crawresp,task_id,prompt,model
"local function is_palindrome(text)
    return text == text:reverse()
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Checks if given string is a palindrome\n-- >>> is_palindrome('')\n-- true\n-- >>> is_palindrome('aba')\n-- true\n-- >>> is_palindrome('aaaaa')\n-- true\n-- >>> is_palindrome('zbcd')\n-- false\nlocal function is_palindrome(text)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function is_palindrome(text)\\n    return text == text:reverse()\\nend\""}""
  }
]","{""code"":""local function is_palindrome(text)\n    return text == text:reverse()\nend""}",HumanEval_48_is_palindrome,"-- Checks if given string is a palindrome
-- >>> is_palindrome('')
-- true
-- >>> is_palindrome('aba')
-- true
-- >>> is_palindrome('aaaaa')
-- true
-- >>> is_palindrome('zbcd')
-- false
local function is_palindrome(text)
",gpt-4o-mini
"local function modp(n, p)
    if n == 0 then
        return 1
    end
    return (2 ^ n) % p
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Return 2^n modulo p (be aware of numerics).\n-- >>> modp(3, 5)\n-- 3\n-- >>> modp(1101, 101)\n-- 2\n-- >>> modp(0, 101)\n-- 1\n-- >>> modp(3, 11)\n-- 8\n-- >>> modp(100, 101)\n-- 1\nlocal function modp(n, p)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function modp(n, p)\\n    if n == 0 then\\n        return 1\\n    end\\n    return (2 ^ n) % p\\nend\""}""
  }
]","{""code"":""local function modp(n, p)\n    if n == 0 then\n        return 1\n    end\n    return (2 ^ n) % p\nend""}",HumanEval_49_modp,"-- Return 2^n modulo p (be aware of numerics).
-- >>> modp(3, 5)
-- 3
-- >>> modp(1101, 101)
-- 2
-- >>> modp(0, 101)
-- 1
-- >>> modp(3, 11)
-- 8
-- >>> modp(100, 101)
-- 1
local function modp(n, p)
",gpt-4o-mini
"local function remove_vowels(text)
    return text:gsub('[aeiouAEIOU]', '')
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- remove_vowels is a function that takes string and returns string without vowels.\n-- >>> remove_vowels('')\n-- ''\n-- >>> remove_vowels('abcdef')\n-- 'bcdf'\n-- >>> remove_vowels('aaaaa')\n-- ''\n-- >>> remove_vowels('aaBAA')\n-- 'B'\n-- >>> remove_vowels('zbcd')\n-- 'zbcd'\nlocal function remove_vowels(text)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function remove_vowels(text)\\n    return text:gsub('[aeiouAEIOU]', '')\\nend\""}""
  }
]","{""code"":""local function remove_vowels(text)\n    return text:gsub('[aeiouAEIOU]', '')\nend""}",HumanEval_51_remove_vowels,"-- remove_vowels is a function that takes string and returns string without vowels.
-- >>> remove_vowels('')
-- ''
-- >>> remove_vowels('abcdef')
-- 'bcdf'
-- >>> remove_vowels('aaaaa')
-- ''
-- >>> remove_vowels('aaBAA')
-- 'B'
-- >>> remove_vowels('zbcd')
-- 'zbcd'
local function remove_vowels(text)
",gpt-4o-mini
"local function below_threshold(l, t)
    for _, value in ipairs(l) do
        if value >= t then
            return false
        end
    end
    return true
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Return true if all numbers in the table l are below threshold t.\n-- >>> below_threshold({1, 2, 4, 10}, 100)\n-- true\n-- >>> below_threshold({1, 20, 4, 10}, 5)\n-- false\nlocal function below_threshold(l, t)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function below_threshold(l, t)\\n    for _, value in ipairs(l) do\\n        if value >= t then\\n            return false\\n        end\\n    end\\n    return true\\nend\""}""
  }
]","{""code"":""local function below_threshold(l, t)\n    for _, value in ipairs(l) do\n        if value >= t then\n            return false\n        end\n    end\n    return true\nend""}",HumanEval_52_below_threshold,"-- Return true if all numbers in the table l are below threshold t.
-- >>> below_threshold({1, 2, 4, 10}, 100)
-- true
-- >>> below_threshold({1, 20, 4, 10}, 5)
-- false
local function below_threshold(l, t)
",gpt-4o-mini
    return x + y,"[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Add two numbers x and y\n-- >>> add(2, 3)\n-- 5\n-- >>> add(5, 7)\n-- 12\nlocal function add(x, y)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""    return x + y\""}""
  }
]","{""code"":""    return x + y""}",HumanEval_53_add,"-- Add two numbers x and y
-- >>> add(2, 3)
-- 5
-- >>> add(5, 7)
-- 12
local function add(x, y)
",gpt-4o-mini
"local function same_chars(s0, s1)
    local count0 = {}
    local count1 = {}

    for char in s0:gmatch('.') do
        count0[char] = (count0[char] or 0) + 1
    end
    for char in s1:gmatch('.') do
        count1[char] = (count1[char] or 0) + 1
    end

    for char, count in pairs(count0) do
        if count1[char] ~= count then
            return false
        end
    end
    for char, count in pairs(count1) do
        if count0[char] ~= count then
            return false
        end
    end
    return true
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Check if two words have the same characters.\n-- >>> same_chars('eabcdzzzz', 'dddzzzzzzzddeddabc')\n-- true\n-- >>> same_chars('abcd', 'dddddddabc')\n-- true\n-- >>> same_chars('dddddddabc', 'abcd')\n-- true\n-- >>> same_chars('eabcd', 'dddddddabc')\n-- false\n-- >>> same_chars('abcd', 'dddddddabce')\n-- false\n-- >>> same_chars('eabcdzzzz', 'dddzzzzzzzddddabc')\n-- false\nlocal function same_chars(s0, s1)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function same_chars(s0, s1)\\n    local count0 = {}\\n    local count1 = {}\\n\\n    for char in s0:gmatch('.') do\\n        count0[char] = (count0[char] or 0) + 1\\n    end\\n    for char in s1:gmatch('.') do\\n        count1[char] = (count1[char] or 0) + 1\\n    end\\n\\n    for char, count in pairs(count0) do\\n        if count1[char] ~= count then\\n            return false\\n        end\\n    end\\n    for char, count in pairs(count1) do\\n        if count0[char] ~= count then\\n            return false\\n        end\\n    end\\n    return true\\nend\""}""
  }
]","{""code"":""local function same_chars(s0, s1)\n    local count0 = {}\n    local count1 = {}\n\n    for char in s0:gmatch('.') do\n        count0[char] = (count0[char] or 0) + 1\n    end\n    for char in s1:gmatch('.') do\n        count1[char] = (count1[char] or 0) + 1\n    end\n\n    for char, count in pairs(count0) do\n        if count1[char] ~= count then\n            return false\n        end\n    end\n    for char, count in pairs(count1) do\n        if count0[char] ~= count then\n            return false\n        end\n    end\n    return true\nend""}",HumanEval_54_same_chars,"-- Check if two words have the same characters.
-- >>> same_chars('eabcdzzzz', 'dddzzzzzzzddeddabc')
-- true
-- >>> same_chars('abcd', 'dddddddabc')
-- true
-- >>> same_chars('dddddddabc', 'abcd')
-- true
-- >>> same_chars('eabcd', 'dddddddabc')
-- false
-- >>> same_chars('abcd', 'dddddddabce')
-- false
-- >>> same_chars('eabcdzzzz', 'dddzzzzzzzddddabc')
-- false
local function same_chars(s0, s1)
",gpt-4o-mini
"local function fib(n)
    if n <= 0 then
        return 0
    elseif n == 1 then
        return 1
    else
        local a, b = 1, 1
        for i = 3, n do
            a, b = b, a + b
        end
        return b
    end
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Return n-th Fibonacci number.\n-- >>> fib(10)\n-- 55\n-- >>> fib(1)\n-- 1\n-- >>> fib(8)\n-- 21\nlocal function fib(n)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function fib(n)\\n    if n <= 0 then\\n        return 0\\n    elseif n == 1 then\\n        return 1\\n    else\\n        local a, b = 1, 1\\n        for i = 3, n do\\n            a, b = b, a + b\\n        end\\n        return b\\n    end\\nend\""}""
  }
]","{""code"":""local function fib(n)\n    if n <= 0 then\n        return 0\n    elseif n == 1 then\n        return 1\n    else\n        local a, b = 1, 1\n        for i = 3, n do\n            a, b = b, a + b\n        end\n        return b\n    end\nend""}",HumanEval_55_fib,"-- Return n-th Fibonacci number.
-- >>> fib(10)
-- 55
-- >>> fib(1)
-- 1
-- >>> fib(8)
-- 21
local function fib(n)
",gpt-4o-mini
"local function correct_bracketing(brackets)
    local count = 0
    for i = 1, #brackets do
        if brackets:sub(i, i) == ""<"" then
            count = count + 1
        elseif brackets:sub(i, i) == "">"" then
            count = count - 1
        end
        if count < 0 then
            return false
        end
    end
    return count == 0
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- brackets is a string of \""<\"" and \"">\"".\n-- return true if every opening bracket has a corresponding closing bracket.\n-- >>> correct_bracketing('<')\n-- false\n-- >>> correct_bracketing('<>')\n-- true\n-- >>> correct_bracketing('<<><>>')\n-- true\n-- >>> correct_bracketing('><<>')\n-- false\nlocal function correct_bracketing(brackets)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function correct_bracketing(brackets)\\n    local count = 0\\n    for i = 1, #brackets do\\n        if brackets:sub(i, i) == \\\""<\\\"" then\\n            count = count + 1\\n        elseif brackets:sub(i, i) == \\\"">\\\"" then\\n            count = count - 1\\n        end\\n        if count < 0 then\\n            return false\\n        end\\n    end\\n    return count == 0\\nend\""}""
  }
]","{""code"":""local function correct_bracketing(brackets)\n    local count = 0\n    for i = 1, #brackets do\n        if brackets:sub(i, i) == \""<\"" then\n            count = count + 1\n        elseif brackets:sub(i, i) == \"">\"" then\n            count = count - 1\n        end\n        if count < 0 then\n            return false\n        end\n    end\n    return count == 0\nend""}",HumanEval_56_correct_bracketing,"-- brackets is a string of ""<"" and "">"".
-- return true if every opening bracket has a corresponding closing bracket.
-- >>> correct_bracketing('<')
-- false
-- >>> correct_bracketing('<>')
-- true
-- >>> correct_bracketing('<<><>>')
-- true
-- >>> correct_bracketing('><<>')
-- false
local function correct_bracketing(brackets)
",gpt-4o-mini
"local function monotonic(l)
    if #l <= 1 then
        return true
    end
    local increasing = true
    local decreasing = true
    for i = 1, #l - 1 do
        if l[i] < l[i + 1] then
            decreasing = false
        elseif l[i] > l[i + 1] then
            increasing = false
        end
    end
    return increasing or decreasing
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Return true is table elements are monotonically increasing or decreasing.\n-- >>> monotonic({1, 2, 4, 20})\n-- true\n-- >>> monotonic({1, 20, 4, 10})\n-- false\n-- >>> monotonic({4, 1, 0, -10})\n-- true\nlocal function monotonic(l)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function monotonic(l)\\n    if #l <= 1 then\\n        return true\\n    end\\n    local increasing = true\\n    local decreasing = true\\n    for i = 1, #l - 1 do\\n        if l[i] < l[i + 1] then\\n            decreasing = false\\n        elseif l[i] > l[i + 1] then\\n            increasing = false\\n        end\\n    end\\n    return increasing or decreasing\\nend\""}""
  }
]","{""code"":""local function monotonic(l)\n    if #l <= 1 then\n        return true\n    end\n    local increasing = true\n    local decreasing = true\n    for i = 1, #l - 1 do\n        if l[i] < l[i + 1] then\n            decreasing = false\n        elseif l[i] > l[i + 1] then\n            increasing = false\n        end\n    end\n    return increasing or decreasing\nend""}",HumanEval_57_monotonic,"-- Return true is table elements are monotonically increasing or decreasing.
-- >>> monotonic({1, 2, 4, 20})
-- true
-- >>> monotonic({1, 20, 4, 10})
-- false
-- >>> monotonic({4, 1, 0, -10})
-- true
local function monotonic(l)
",gpt-4o-mini
"local function common(l1, l2)
    local set = {}
    for _, v in ipairs(l1) do
        set[v] = true
    end
    local result = {}
    for _, v in ipairs(l2) do
        if set[v] then
            result[v] = true
        end
    end
    local unique_common = {}  
    for k in pairs(result) do
        table.insert(unique_common, k)
    end
    table.sort(unique_common)
    return unique_common
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Return sorted unique common elements for two tables.\n-- >>> common({1, 4, 3, 34, 653, 2, 5}, {5, 7, 1, 5, 9, 653, 121})\n-- {1, 5, 653}\n-- >>> common({5, 3, 2, 8}, {3, 2})\n-- {2, 3}\nlocal function common(l1, l2)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function common(l1, l2)\\n    local set = {}\\n    for _, v in ipairs(l1) do\\n        set[v] = true\\n    end\\n    local result = {}\\n    for _, v in ipairs(l2) do\\n        if set[v] then\\n            result[v] = true\\n        end\\n    end\\n    local unique_common = {}  \\n    for k in pairs(result) do\\n        table.insert(unique_common, k)\\n    end\\n    table.sort(unique_common)\\n    return unique_common\\nend\""}""
  }
]","{""code"":""local function common(l1, l2)\n    local set = {}\n    for _, v in ipairs(l1) do\n        set[v] = true\n    end\n    local result = {}\n    for _, v in ipairs(l2) do\n        if set[v] then\n            result[v] = true\n        end\n    end\n    local unique_common = {}  \n    for k in pairs(result) do\n        table.insert(unique_common, k)\n    end\n    table.sort(unique_common)\n    return unique_common\nend""}",HumanEval_58_common,"-- Return sorted unique common elements for two tables.
-- >>> common({1, 4, 3, 34, 653, 2, 5}, {5, 7, 1, 5, 9, 653, 121})
-- {1, 5, 653}
-- >>> common({5, 3, 2, 8}, {3, 2})
-- {2, 3}
local function common(l1, l2)
",gpt-4o-mini
"local function largest_prime_factor(n)
    local largest = 1
    while n % 2 == 0 do
        largest = 2
        n = n / 2
    end
    for i = 3, math.sqrt(n), 2 do
        while n % i == 0 do
            largest = i
            n = n / i
        end
    end
    if n > 2 then
        largest = n
    end
    return largest
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Return the largest prime factor of n. Assume n > 1 and is not a prime.\n-- >>> largest_prime_factor(13195)\n-- 29\n-- >>> largest_prime_factor(2048)\n-- 2\nlocal function largest_prime_factor(n)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function largest_prime_factor(n)\\n    local largest = 1\\n    while n % 2 == 0 do\\n        largest = 2\\n        n = n / 2\\n    end\\n    for i = 3, math.sqrt(n), 2 do\\n        while n % i == 0 do\\n            largest = i\\n            n = n / i\\n        end\\n    end\\n    if n > 2 then\\n        largest = n\\n    end\\n    return largest\\nend\""}""
  }
]","{""code"":""local function largest_prime_factor(n)\n    local largest = 1\n    while n % 2 == 0 do\n        largest = 2\n        n = n / 2\n    end\n    for i = 3, math.sqrt(n), 2 do\n        while n % i == 0 do\n            largest = i\n            n = n / i\n        end\n    end\n    if n > 2 then\n        largest = n\n    end\n    return largest\nend""}",HumanEval_59_largest_prime_factor,"-- Return the largest prime factor of n. Assume n > 1 and is not a prime.
-- >>> largest_prime_factor(13195)
-- 29
-- >>> largest_prime_factor(2048)
-- 2
local function largest_prime_factor(n)
",gpt-4o-mini
"local function sum_to_n(n)
    return (n * (n + 1)) // 2
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- sum_to_n is a function that sums numbers from 1 to n.\n-- >>> sum_to_n(30)\n-- 465\n-- >>> sum_to_n(100)\n-- 5050\n-- >>> sum_to_n(5)\n-- 15\n-- >>> sum_to_n(10)\n-- 55\n-- >>> sum_to_n(1)\n-- 1\nlocal function sum_to_n(n)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function sum_to_n(n)\\n    return (n * (n + 1)) // 2\\nend\""}""
  }
]","{""code"":""local function sum_to_n(n)\n    return (n * (n + 1)) // 2\nend""}",HumanEval_60_sum_to_n,"-- sum_to_n is a function that sums numbers from 1 to n.
-- >>> sum_to_n(30)
-- 465
-- >>> sum_to_n(100)
-- 5050
-- >>> sum_to_n(5)
-- 15
-- >>> sum_to_n(10)
-- 55
-- >>> sum_to_n(1)
-- 1
local function sum_to_n(n)
",gpt-4o-mini
"local function correct_bracketing(brackets)
    local balance = 0
    for i = 1, #brackets do
        local char = brackets:sub(i, i)
        if char == '(' then
            balance = balance + 1
        elseif char == ')' then
            balance = balance - 1
        end
        if balance < 0 then
            return false
        end
    end
    return balance == 0
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- brackets is a string of \""(\"" and \"")\"".\n-- return true if every opening bracket has a corresponding closing bracket.\n-- >>> correct_bracketing('(')\n-- false\n-- >>> correct_bracketing('()')\n-- true\n-- >>> correct_bracketing('(()())')\n-- true\n-- >>> correct_bracketing(')(()')\n-- false\nlocal function correct_bracketing(brackets)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function correct_bracketing(brackets)\\n    local balance = 0\\n    for i = 1, #brackets do\\n        local char = brackets:sub(i, i)\\n        if char == '(' then\\n            balance = balance + 1\\n        elseif char == ')' then\\n            balance = balance - 1\\n        end\\n        if balance < 0 then\\n            return false\\n        end\\n    end\\n    return balance == 0\\nend\""}""
  }
]","{""code"":""local function correct_bracketing(brackets)\n    local balance = 0\n    for i = 1, #brackets do\n        local char = brackets:sub(i, i)\n        if char == '(' then\n            balance = balance + 1\n        elseif char == ')' then\n            balance = balance - 1\n        end\n        if balance < 0 then\n            return false\n        end\n    end\n    return balance == 0\nend""}",HumanEval_61_correct_bracketing,"-- brackets is a string of ""("" and "")"".
-- return true if every opening bracket has a corresponding closing bracket.
-- >>> correct_bracketing('(')
-- false
-- >>> correct_bracketing('()')
-- true
-- >>> correct_bracketing('(()())')
-- true
-- >>> correct_bracketing(')(()')
-- false
local function correct_bracketing(brackets)
",gpt-4o-mini
"local function derivative(xs)
    local result = {}
    for i = 1, #xs - 1 do
        result[i] = i * xs[i + 1]
    end
    return result
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- xs represent coefficients of a polynomial.\n-- xs[0] + xs[1] * x + xs[2] * x^2 + ....\n--  Return derivative of this polynomial in the same form.\n-- >>> derivative({3, 1, 2, 4, 5})\n-- {1, 4, 12, 20}\n-- >>> derivative({1, 2, 3})\n-- {2, 6}\nlocal function derivative(xs)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function derivative(xs)\\n    local result = {}\\n    for i = 1, #xs - 1 do\\n        result[i] = i * xs[i + 1]\\n    end\\n    return result\\nend\""}""
  }
]","{""code"":""local function derivative(xs)\n    local result = {}\n    for i = 1, #xs - 1 do\n        result[i] = i * xs[i + 1]\n    end\n    return result\nend""}",HumanEval_62_derivative,"-- xs represent coefficients of a polynomial.
-- xs[0] + xs[1] * x + xs[2] * x^2 + ....
--  Return derivative of this polynomial in the same form.
-- >>> derivative({3, 1, 2, 4, 5})
-- {1, 4, 12, 20}
-- >>> derivative({1, 2, 3})
-- {2, 6}
local function derivative(xs)
",gpt-4o-mini
"local function fibfib(n)
    if n == 0 or n == 1 then
        return 0
    elseif n == 2 then
        return 1
    end
    local a, b, c = 0, 0, 1
    local result = 0
    for i = 3, n do
        result = a + b + c
        a, b, c = b, c, result
    end
    return result
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- The FibFib number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:\n-- fibfib(0) == 0\n-- fibfib(1) == 0\n-- fibfib(2) == 1\n-- fibfib(n) == fibfib(n-1) + fibfib(n-2) + fibfib(n-3).\n-- Please write a function to efficiently compute the n-th element of the fibfib number sequence.\n-- >>> fibfib(1)\n-- 0\n-- >>> fibfib(5)\n-- 4\n-- >>> fibfib(8)\n-- 24\nlocal function fibfib(n)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function fibfib(n)\\n    if n == 0 or n == 1 then\\n        return 0\\n    elseif n == 2 then\\n        return 1\\n    end\\n    local a, b, c = 0, 0, 1\\n    local result = 0\\n    for i = 3, n do\\n        result = a + b + c\\n        a, b, c = b, c, result\\n    end\\n    return result\\nend\""}""
  }
]","{""code"":""local function fibfib(n)\n    if n == 0 or n == 1 then\n        return 0\n    elseif n == 2 then\n        return 1\n    end\n    local a, b, c = 0, 0, 1\n    local result = 0\n    for i = 3, n do\n        result = a + b + c\n        a, b, c = b, c, result\n    end\n    return result\nend""}",HumanEval_63_fibfib,"-- The FibFib number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
-- fibfib(0) == 0
-- fibfib(1) == 0
-- fibfib(2) == 1
-- fibfib(n) == fibfib(n-1) + fibfib(n-2) + fibfib(n-3).
-- Please write a function to efficiently compute the n-th element of the fibfib number sequence.
-- >>> fibfib(1)
-- 0
-- >>> fibfib(5)
-- 4
-- >>> fibfib(8)
-- 24
local function fibfib(n)
",gpt-4o-mini
