RESULT,ERROR,PROMPT,RAW_RESULT,TASK,DOMAIN_NAME,MODEL,LANGUAGE
"context Map
inv: self.roads->isUnique(length)",,"[
  {
    ""role"": ""user"",
    ""content"": ""Below is the domain model described in PlantUML::\n@startuml\n\nenum cards{\nsmall\nmedium\nbig\n}\nclass map {\nname : String\nisCity : Boolean\ncountry : String\nsize : cards\n}\nclass Road {\nname : String\nlength : Int\ndistrict : String\n}\nclass PublicSpace {\nname : String\n}\nclass Street {\n\n}\nclass Boulevard {\n\n}\nclass Pedestrian {\n\n}\nclass Garden {\n\n}\nclass Square {\n\n}\nmap  *--> \""roads 0..*\"" Road\nmap  *--> \""spaces 0..*\"" PublicSpace\nRoad \""borderedBy 1..*\"" -- \""border 0..*\"" PublicSpace\nRoad  --> \""meet 0..*\"" Road\nRoad <|-- Street\nRoad <|-- Boulevard\nRoad <|-- Pedestrian\nPublicSpace <|-- Garden\nPublicSpace <|-- Square\n\n@enduml""
  },
  {
    ""role"": ""user"",
    ""content"": ""Code this constraint in OCL:\nAll roads on the map must have unique lengths.\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""context Map\\ninv: self.roads->isUnique(length)\""}""
  }
]","{""code"":""context Map\ninv: self.roads->isUnique(length)""}",3,maps,gpt-4o-mini,OCL
context Conveyor inv: (self.piece->size() <= self.capacity) and (self.piece->forAll(p | p.conveyor = self)),,"[
  {
    ""role"": ""user"",
    ""content"": ""Below is the domain model described in PlantUML::\n@startuml\r\n\r\nclass Machine {\r\nid : EString\r\n}\r\nclass Conveyor {\r\ncapacity : EInt\r\nid : EString\r\n}\r\nclass Piece {\r\nid : EString\r\n}\r\nclass Raw {\r\n\r\n}\r\nclass Processed {\r\n\r\n}\r\nMachine \""om 0..1\"" *-- \""ic 0..*\"" Conveyor\r\nMachine \""im 0..1\"" *-- \""oc 0..*\"" Conveyor\r\nConveyor \""conveyor 0..*\"" *-- \""piece 0..1\"" Piece\r\nConveyor \""next 0..*\"" -- \""prev 0..1\"" Conveyor\r\nPiece <|-- Raw\r\nPiece <|-- Processed\r\n\r\n@enduml""
  },
  {
    ""role"": ""user"",
    ""content"": ""Code this constraint in OCL:\nEvery conveyor must have a piece count that does not exceed its capacity, and each piece must belong to exactly one conveyor.\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""context Conveyor inv: (self.piece->size() <= self.capacity) and (self.piece->forAll(p | p.conveyor = self))\""}""
  }
]","{""code"":""context Conveyor inv: (self.piece->size() <= self.capacity) and (self.piece->forAll(p | p.conveyor = self))""}",0,productionSystem,gpt-4o-mini,OCL
context Person inv: age > 0 and age < 80,,"[
  {
    ""role"": ""user"",
    ""content"": ""Below is the domain model described in PlantUML::\n@startuml\nenum CarGroupKind{\ncompact\nintermediate\nluxury\n}\nclass Person {\nfirstname : EString\nlastname : EString\nage : EInt\nisMarried : EBoolean\n}\nclass Customer {\naddress : EString\n}\nclass Employee {\nsalary : EDouble\n}\nclass Branch {\nlocation : EString\n}\nclass Rental {\nframDate : EString\nuntilDate : EString\n}\nclass CarGroup {\nkind : CarGroupKind\n}\nclass Car {\nid : EString\n}\nclass ServiceDepot {\nlocation : EString\n}\nclass Check {\ndescription : EString\n}\nPerson <|-- Customer\nRental \""rental 0..*\"" -- \""customer 1..1\"" Customer\nPerson <|-- Employee\nEmployee  --> \""managedBranch 0..1\"" Branch\nEmployee  --> \""employer 1..1\"" Branch\nBranch  --> \""manager 1..1\"" Employee\nBranch  --> \""employee 0..*\"" Employee\nBranch \""branch 1..1\"" -- \""car 0..*\"" Car\nBranch \""branch 0..*\"" -- \""carGroup 0..*\""  CarGroup\nBranch  \""branch 1..1\"" -- \""rental 0..*\"" Rental\nRental \""rental 0..1\"" -- \""car 0..1\"" Car\nRental \""rental 0..*\"" -- \""carGroup 1..1\"" CarGroup\nCarGroup \""carGroup 1..1\""-- \""car 0..*\"" Car\nCarGroup \""higher 0..1\"" -- \""lower 0..1\"" CarGroup\n@enduml""
  },
  {
    ""role"": ""user"",
    ""content"": ""Code this constraint in OCL:\nThe age of a person should be greater than 0 and less than 80.\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""context Person inv: age > 0 and age < 80\""}""
  }
]","{""code"":""context Person inv: age > 0 and age < 80""}",0,carRental,gpt-4o-mini,OCL
context Employee inv: (not self.employer.oclIsUndefined() and self.managedBranch.oclIsUndefined()) or (self.employer.oclIsUndefined() and not self.managedBranch.oclIsUndefined()),,"[
  {
    ""role"": ""user"",
    ""content"": ""Below is the domain model described in PlantUML::\n@startuml\nenum CarGroupKind{\ncompact\nintermediate\nluxury\n}\nclass Person {\nfirstname : EString\nlastname : EString\nage : EInt\nisMarried : EBoolean\n}\nclass Customer {\naddress : EString\n}\nclass Employee {\nsalary : EDouble\n}\nclass Branch {\nlocation : EString\n}\nclass Rental {\nframDate : EString\nuntilDate : EString\n}\nclass CarGroup {\nkind : CarGroupKind\n}\nclass Car {\nid : EString\n}\nclass ServiceDepot {\nlocation : EString\n}\nclass Check {\ndescription : EString\n}\nPerson <|-- Customer\nRental \""rental 0..*\"" -- \""customer 1..1\"" Customer\nPerson <|-- Employee\nEmployee  --> \""managedBranch 0..1\"" Branch\nEmployee  --> \""employer 1..1\"" Branch\nBranch  --> \""manager 1..1\"" Employee\nBranch  --> \""employee 0..*\"" Employee\nBranch \""branch 1..1\"" -- \""car 0..*\"" Car\nBranch \""branch 0..*\"" -- \""carGroup 0..*\""  CarGroup\nBranch  \""branch 1..1\"" -- \""rental 0..*\"" Rental\nRental \""rental 0..1\"" -- \""car 0..1\"" Car\nRental \""rental 0..*\"" -- \""carGroup 1..1\"" CarGroup\nCarGroup \""carGroup 1..1\""-- \""car 0..*\"" Car\nCarGroup \""higher 0..1\"" -- \""lower 0..1\"" CarGroup\n@enduml""
  },
  {
    ""role"": ""user"",
    ""content"": ""Code this constraint in OCL:\nAn employee must either have no employer or not manage any branches, but not both.\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""context Employee inv: (not self.employer.oclIsUndefined() and self.managedBranch.oclIsUndefined()) or (self.employer.oclIsUndefined() and not self.managedBranch.oclIsUndefined())\""}""
  }
]","{""code"":""context Employee inv: (not self.employer.oclIsUndefined() and self.managedBranch.oclIsUndefined()) or (self.employer.oclIsUndefined() and not self.managedBranch.oclIsUndefined())""}",1,carRental,gpt-4o-mini,OCL
"context Branch
inv: self.manager->forAll(m | m.isKindOf(Employee))",,"[
  {
    ""role"": ""user"",
    ""content"": ""Below is the domain model described in PlantUML::\n@startuml\nenum CarGroupKind{\ncompact\nintermediate\nluxury\n}\nclass Person {\nfirstname : EString\nlastname : EString\nage : EInt\nisMarried : EBoolean\n}\nclass Customer {\naddress : EString\n}\nclass Employee {\nsalary : EDouble\n}\nclass Branch {\nlocation : EString\n}\nclass Rental {\nframDate : EString\nuntilDate : EString\n}\nclass CarGroup {\nkind : CarGroupKind\n}\nclass Car {\nid : EString\n}\nclass ServiceDepot {\nlocation : EString\n}\nclass Check {\ndescription : EString\n}\nPerson <|-- Customer\nRental \""rental 0..*\"" -- \""customer 1..1\"" Customer\nPerson <|-- Employee\nEmployee  --> \""managedBranch 0..1\"" Branch\nEmployee  --> \""employer 1..1\"" Branch\nBranch  --> \""manager 1..1\"" Employee\nBranch  --> \""employee 0..*\"" Employee\nBranch \""branch 1..1\"" -- \""car 0..*\"" Car\nBranch \""branch 0..*\"" -- \""carGroup 0..*\""  CarGroup\nBranch  \""branch 1..1\"" -- \""rental 0..*\"" Rental\nRental \""rental 0..1\"" -- \""car 0..1\"" Car\nRental \""rental 0..*\"" -- \""carGroup 1..1\"" CarGroup\nCarGroup \""carGroup 1..1\""-- \""car 0..*\"" Car\nCarGroup \""higher 0..1\"" -- \""lower 0..1\"" CarGroup\n@enduml""
  },
  {
    ""role"": ""user"",
    ""content"": ""Code this constraint in OCL:\nA manager must also be listed as an employee in their own branch.\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""context Branch\\ninv: self.manager->forAll(m | m.isKindOf(Employee))\""}""
  }
]","{""code"":""context Branch\ninv: self.manager->forAll(m | m.isKindOf(Employee))""}",2,carRental,gpt-4o-mini,OCL
"context Branch
inv: employees->forAll(e | e <> manager implies manager.salary > e.salary)",,"[
  {
    ""role"": ""user"",
    ""content"": ""Below is the domain model described in PlantUML::\n@startuml\nenum CarGroupKind{\ncompact\nintermediate\nluxury\n}\nclass Person {\nfirstname : EString\nlastname : EString\nage : EInt\nisMarried : EBoolean\n}\nclass Customer {\naddress : EString\n}\nclass Employee {\nsalary : EDouble\n}\nclass Branch {\nlocation : EString\n}\nclass Rental {\nframDate : EString\nuntilDate : EString\n}\nclass CarGroup {\nkind : CarGroupKind\n}\nclass Car {\nid : EString\n}\nclass ServiceDepot {\nlocation : EString\n}\nclass Check {\ndescription : EString\n}\nPerson <|-- Customer\nRental \""rental 0..*\"" -- \""customer 1..1\"" Customer\nPerson <|-- Employee\nEmployee  --> \""managedBranch 0..1\"" Branch\nEmployee  --> \""employer 1..1\"" Branch\nBranch  --> \""manager 1..1\"" Employee\nBranch  --> \""employee 0..*\"" Employee\nBranch \""branch 1..1\"" -- \""car 0..*\"" Car\nBranch \""branch 0..*\"" -- \""carGroup 0..*\""  CarGroup\nBranch  \""branch 1..1\"" -- \""rental 0..*\"" Rental\nRental \""rental 0..1\"" -- \""car 0..1\"" Car\nRental \""rental 0..*\"" -- \""carGroup 1..1\"" CarGroup\nCarGroup \""carGroup 1..1\""-- \""car 0..*\"" Car\nCarGroup \""higher 0..1\"" -- \""lower 0..1\"" CarGroup\n@enduml""
  },
  {
    ""role"": ""user"",
    ""content"": ""Code this constraint in OCL:\nFor every employee in a branch, if the employee is not the manager, then the manager's salary should be higher than that of the employee.\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""context Branch\\ninv: employees->forAll(e | e <> manager implies manager.salary > e.salary)\""}""
  }
]","{""code"":""context Branch\ninv: employees->forAll(e | e <> manager implies manager.salary > e.salary)""}",3,carRental,gpt-4o-mini,OCL
context CarGroup inv: self.higher <> self and self.lower <> self,,"[
  {
    ""role"": ""user"",
    ""content"": ""Below is the domain model described in PlantUML::\n@startuml\nenum CarGroupKind{\ncompact\nintermediate\nluxury\n}\nclass Person {\nfirstname : EString\nlastname : EString\nage : EInt\nisMarried : EBoolean\n}\nclass Customer {\naddress : EString\n}\nclass Employee {\nsalary : EDouble\n}\nclass Branch {\nlocation : EString\n}\nclass Rental {\nframDate : EString\nuntilDate : EString\n}\nclass CarGroup {\nkind : CarGroupKind\n}\nclass Car {\nid : EString\n}\nclass ServiceDepot {\nlocation : EString\n}\nclass Check {\ndescription : EString\n}\nPerson <|-- Customer\nRental \""rental 0..*\"" -- \""customer 1..1\"" Customer\nPerson <|-- Employee\nEmployee  --> \""managedBranch 0..1\"" Branch\nEmployee  --> \""employer 1..1\"" Branch\nBranch  --> \""manager 1..1\"" Employee\nBranch  --> \""employee 0..*\"" Employee\nBranch \""branch 1..1\"" -- \""car 0..*\"" Car\nBranch \""branch 0..*\"" -- \""carGroup 0..*\""  CarGroup\nBranch  \""branch 1..1\"" -- \""rental 0..*\"" Rental\nRental \""rental 0..1\"" -- \""car 0..1\"" Car\nRental \""rental 0..*\"" -- \""carGroup 1..1\"" CarGroup\nCarGroup \""carGroup 1..1\""-- \""car 0..*\"" Car\nCarGroup \""higher 0..1\"" -- \""lower 0..1\"" CarGroup\n@enduml""
  },
  {
    ""role"": ""user"",
    ""content"": ""Code this constraint in OCL:\nA CarGroup should not list itself in its 'higher' or 'lower' properties.\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""context CarGroup inv: self.higher <> self and self.lower <> self\""}""
  }
]","{""code"":""context CarGroup inv: self.higher <> self and self.lower <> self""}",4,carRental,gpt-4o-mini,OCL
"context CarGroup
	not higher->includes(self) and
	not lower->includes(self)",,"[
  {
    ""role"": ""user"",
    ""content"": ""Below is the domain model described in PlantUML::\n@startuml\nenum CarGroupKind{\ncompact\nintermediate\nluxury\n}\nclass Person {\nfirstname : EString\nlastname : EString\nage : EInt\nisMarried : EBoolean\n}\nclass Customer {\naddress : EString\n}\nclass Employee {\nsalary : EDouble\n}\nclass Branch {\nlocation : EString\n}\nclass Rental {\nframDate : EString\nuntilDate : EString\n}\nclass CarGroup {\nkind : CarGroupKind\n}\nclass Car {\nid : EString\n}\nclass ServiceDepot {\nlocation : EString\n}\nclass Check {\ndescription : EString\n}\nPerson <|-- Customer\nRental \""rental 0..*\"" -- \""customer 1..1\"" Customer\nPerson <|-- Employee\nEmployee  --> \""managedBranch 0..1\"" Branch\nEmployee  --> \""employer 1..1\"" Branch\nBranch  --> \""manager 1..1\"" Employee\nBranch  --> \""employee 0..*\"" Employee\nBranch \""branch 1..1\"" -- \""car 0..*\"" Car\nBranch \""branch 0..*\"" -- \""carGroup 0..*\""  CarGroup\nBranch  \""branch 1..1\"" -- \""rental 0..*\"" Rental\nRental \""rental 0..1\"" -- \""car 0..1\"" Car\nRental \""rental 0..*\"" -- \""carGroup 1..1\"" CarGroup\nCarGroup \""carGroup 1..1\""-- \""car 0..*\"" Car\nCarGroup \""higher 0..1\"" -- \""lower 0..1\"" CarGroup\n@enduml""
  },
  {
    ""role"": ""user"",
    ""content"": ""Code this constraint in OCL:\nA car group must not be the higher group of its own higher group, and it must not be the lower group of its own lower group.\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""context CarGroup\\n\\tnot higher->includes(self) and\\n\\tnot lower->includes(self)\""}""
  }
]","{""code"":""context CarGroup\n\tnot higher->includes(self) and\n\tnot lower->includes(self)""}",5,carRental,gpt-4o-mini,OCL
"context Car
inv: self.rentals->isEmpty()",,"[
  {
    ""role"": ""user"",
    ""content"": ""Below is the domain model described in PlantUML::\n@startuml\nenum CarGroupKind{\ncompact\nintermediate\nluxury\n}\nclass Person {\nfirstname : EString\nlastname : EString\nage : EInt\nisMarried : EBoolean\n}\nclass Customer {\naddress : EString\n}\nclass Employee {\nsalary : EDouble\n}\nclass Branch {\nlocation : EString\n}\nclass Rental {\nframDate : EString\nuntilDate : EString\n}\nclass CarGroup {\nkind : CarGroupKind\n}\nclass Car {\nid : EString\n}\nclass ServiceDepot {\nlocation : EString\n}\nclass Check {\ndescription : EString\n}\nPerson <|-- Customer\nRental \""rental 0..*\"" -- \""customer 1..1\"" Customer\nPerson <|-- Employee\nEmployee  --> \""managedBranch 0..1\"" Branch\nEmployee  --> \""employer 1..1\"" Branch\nBranch  --> \""manager 1..1\"" Employee\nBranch  --> \""employee 0..*\"" Employee\nBranch \""branch 1..1\"" -- \""car 0..*\"" Car\nBranch \""branch 0..*\"" -- \""carGroup 0..*\""  CarGroup\nBranch  \""branch 1..1\"" -- \""rental 0..*\"" Rental\nRental \""rental 0..1\"" -- \""car 0..1\"" Car\nRental \""rental 0..*\"" -- \""carGroup 1..1\"" CarGroup\nCarGroup \""carGroup 1..1\""-- \""car 0..*\"" Car\nCarGroup \""higher 0..1\"" -- \""lower 0..1\"" CarGroup\n@enduml""
  },
  {
    ""role"": ""user"",
    ""content"": ""Code this constraint in OCL:\nA car should not have any rentals.\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""context Car\\ninv: self.rentals->isEmpty()\""}""
  }
]","{""code"":""context Car\ninv: self.rentals->isEmpty()""}",6,carRental,gpt-4o-mini,OCL
"context Rental
inv: self.carGroup in self.customer.managedBranch.carGroup",,"[
  {
    ""role"": ""user"",
    ""content"": ""Below is the domain model described in PlantUML::\n@startuml\nenum CarGroupKind{\ncompact\nintermediate\nluxury\n}\nclass Person {\nfirstname : EString\nlastname : EString\nage : EInt\nisMarried : EBoolean\n}\nclass Customer {\naddress : EString\n}\nclass Employee {\nsalary : EDouble\n}\nclass Branch {\nlocation : EString\n}\nclass Rental {\nframDate : EString\nuntilDate : EString\n}\nclass CarGroup {\nkind : CarGroupKind\n}\nclass Car {\nid : EString\n}\nclass ServiceDepot {\nlocation : EString\n}\nclass Check {\ndescription : EString\n}\nPerson <|-- Customer\nRental \""rental 0..*\"" -- \""customer 1..1\"" Customer\nPerson <|-- Employee\nEmployee  --> \""managedBranch 0..1\"" Branch\nEmployee  --> \""employer 1..1\"" Branch\nBranch  --> \""manager 1..1\"" Employee\nBranch  --> \""employee 0..*\"" Employee\nBranch \""branch 1..1\"" -- \""car 0..*\"" Car\nBranch \""branch 0..*\"" -- \""carGroup 0..*\""  CarGroup\nBranch  \""branch 1..1\"" -- \""rental 0..*\"" Rental\nRental \""rental 0..1\"" -- \""car 0..1\"" Car\nRental \""rental 0..*\"" -- \""carGroup 1..1\"" CarGroup\nCarGroup \""carGroup 1..1\""-- \""car 0..*\"" Car\nCarGroup \""higher 0..1\"" -- \""lower 0..1\"" CarGroup\n@enduml""
  },
  {
    ""role"": ""user"",
    ""content"": ""Code this constraint in OCL:\nThe car group of a rental should be included in the car groups of the branch associated with the rental.\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""context Rental\\ninv: self.carGroup in self.customer.managedBranch.carGroup\""}""
  }
]","{""code"":""context Rental\ninv: self.carGroup in self.customer.managedBranch.carGroup""}",7,carRental,gpt-4o-mini,OCL
"context Coach
inv: noOfSeats >= 10",,"[
  {
    ""role"": ""user"",
    ""content"": ""Below is the domain model described in PlantUML::\n@startuml\n\nclass Trip {\nname : String\norigin : String\ndestination : String\ntype : String\nnumber : Integer\n}\nclass RegularTrip {\n\n}\nclass PrivateTrip {\nextras : String\n}\nclass Coach {\nid : Integer\nname : String\nmodel : String\nnoOfSeats : Integer\n}\nclass Passenger {\nname : String\nage : Integer\nidCard : String\n}\nclass Employee {\nid : Integer\nbaseSalary : Double\n}\nclass SecurityGuard {\nshift : String\n}\nclass Manager {\nhasMBA : Boolean\n}\nclass BookingOffice {\nname : String\nlocation : String\nofficeID : Integer\n}\nclass Ticket {\nnumber : Integer\nprice : EDouble\nisRoundTrip : Boolean\n}\nclass VendingMachine {\nnumber : Integer\n}\nclass AdultTicket {\nisElderlyDiscount : Boolean\n}\nclass ChildTicket {\nisSchoolTrip : Boolean\n}\nTrip \""trips 1..*\"" -- \""coaches 1..*\"" Coach\nTrip \""trips 1..*\"" -- \""passengers 1..*\"" Passenger\nTrip <|-- RegularTrip\nTrip <|-- PrivateTrip\nCoach \""coach 1..1\"" -- \""guards 0..*\"" SecurityGuard\nCoach \""coaches 1..*\"" -- \""offices 0..*\"" BookingOffice\nPassenger \""psg 1..1\"" -- \""tickets 0..*\"" Ticket\nEmployee <|-- SecurityGuard\nEmployee <|-- Manager\nManager \""manager 0..1\"" -- \""office 0..1\"" BookingOffice\nBookingOffice \""office 1..1\"" -- \""vms 0..*\"" VendingMachine\nTicket \""tickets 0..*\"" -- \""vm 1..1\"" VendingMachine\nTicket <|-- AdultTicket\nTicket <|-- ChildTicket\n\n@enduml""
  },
  {
    ""role"": ""user"",
    ""content"": ""Code this constraint in OCL:\nThe number of seats in a coach must be at least 10.\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""context Coach\\ninv: noOfSeats >= 10\""}""
  }
]","{""code"":""context Coach\ninv: noOfSeats >= 10""}",0,coachBus,gpt-4o-mini,OCL
