code,cprompt,crawresp,task_id,text,model
"def dog_years(human_years):
    if not isinstance(human_years, (int, float)) or human_years < 0:
        raise ValueError(""Human years must be a non-negative number"")
    
    if human_years <= 2:
        return human_years * 10.5
    else:
        return 21 + (human_years - 2) * 4","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to calculate a dog's age in dog's years.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def dog_years(human_years):\\n    if not isinstance(human_years, (int, float)) or human_years < 0:\\n        raise ValueError(\\\""Human years must be a non-negative number\\\"")\\n    \\n    if human_years <= 2:\\n        return human_years * 10.5\\n    else:\\n        return 21 + (human_years - 2) * 4\""}""
  }
]","{""code"": ""def dog_years(human_years):\n    if not isinstance(human_years, (int, float)) or human_years < 0:\n        raise ValueError(\""Human years must be a non-negative number\"")\n    \n    if human_years <= 2:\n        return human_years * 10.5\n    else:\n        return 21 + (human_years - 2) * 4""}",264,Write a function to calculate a dog's age in dog's years.,DeepSeek-V3.1
"def split_list(input_list, n):
    if n <= 0:
        return []
    return [input_list[i:i+n] for i in range(0, len(input_list), n)]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in a list and an integer n and splits a list for every nth element, returning a list of the resulting lists.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def split_list(input_list, n):\\n    if n <= 0:\\n        return []\\n    return [input_list[i:i+n] for i in range(0, len(input_list), n)]\""}""
  }
]","{""code"": ""def split_list(input_list, n):\n    if n <= 0:\n        return []\n    return [input_list[i:i+n] for i in range(0, len(input_list), n)]""}",265,"Write a function that takes in a list and an integer n and splits a list for every nth element, returning a list of the resulting lists.",DeepSeek-V3.1
"def lateral_surface_area_cube(side_length: float) -> float:
    if side_length <= 0:
        raise ValueError(""Side length must be positive"")
    return 4 * (side_length ** 2)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the lateral surface area of a cube given its side length.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def lateral_surface_area_cube(side_length: float) -> float:\\n    if side_length <= 0:\\n        raise ValueError(\\\""Side length must be positive\\\"")\\n    return 4 * (side_length ** 2)\""}""
  }
]","{""code"": ""def lateral_surface_area_cube(side_length: float) -> float:\n    if side_length <= 0:\n        raise ValueError(\""Side length must be positive\"")\n    return 4 * (side_length ** 2)""}",266,Write a function to find the lateral surface area of a cube given its side length.,DeepSeek-V3.1
"def sum_squares_odd(n):
    if n <= 0:
        return 0
    return n * (2 * n - 1) * (2 * n + 1) // 3","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function that takes in an integer n and returns the sum of the squares of the first n odd natural numbers.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def sum_squares_odd(n):\\n    if n <= 0:\\n        return 0\\n    return n * (2 * n - 1) * (2 * n + 1) // 3\""}""
  }
]","{""code"": ""def sum_squares_odd(n):\n    if n <= 0:\n        return 0\n    return n * (2 * n - 1) * (2 * n + 1) // 3""}",267,Write a python function that takes in an integer n and returns the sum of the squares of the first n odd natural numbers.,DeepSeek-V3.1
"def star_number(n):
    if not isinstance(n, int) or n < 1:
        raise ValueError(""n must be a positive integer"")
    return 6 * n * (n - 1) + 1","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the n'th star number.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def star_number(n):\\n    if not isinstance(n, int) or n < 1:\\n        raise ValueError(\\\""n must be a positive integer\\\"")\\n    return 6 * n * (n - 1) + 1\""}""
  }
]","{""code"": ""def star_number(n):\n    if not isinstance(n, int) or n < 1:\n        raise ValueError(\""n must be a positive integer\"")\n    return 6 * n * (n - 1) + 1""}",268,Write a function to find the n'th star number.,DeepSeek-V3.1
"def char_to_ascii(char):
    if not isinstance(char, str) or len(char) != 1:
        raise ValueError(""Input must be a single character"")
    return ord(char)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the ascii value of a character.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def char_to_ascii(char):\\n    if not isinstance(char, str) or len(char) != 1:\\n        raise ValueError(\\\""Input must be a single character\\\"")\\n    return ord(char)\""}""
  }
]","{""code"": ""def char_to_ascii(char):\n    if not isinstance(char, str) or len(char) != 1:\n        raise ValueError(\""Input must be a single character\"")\n    return ord(char)""}",269,Write a function to find the ascii value of a character.,DeepSeek-V3.1
"def sum_even_even_positions(lst):
    return sum(num for idx, num in enumerate(lst) if idx % 2 == 0 and num % 2 == 0)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to find the sum of even numbers at even positions of a list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def sum_even_even_positions(lst):\\n    return sum(num for idx, num in enumerate(lst) if idx % 2 == 0 and num % 2 == 0)\""}""
  }
]","{""code"": ""def sum_even_even_positions(lst):\n    return sum(num for idx, num in enumerate(lst) if idx % 2 == 0 and num % 2 == 0)""}",270,Write a python function to find the sum of even numbers at even positions of a list.,DeepSeek-V3.1
"def sum_of_even_fifth_powers(n: int) -> int:
    if n <= 0:
        return 0
    return sum((2 * i) ** 5 for i in range(1, n + 1))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function that takes in an integer n and finds the sum of the first n even natural numbers that are raised to the fifth power.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\n    \""code\"": \""def sum_of_even_fifth_powers(n: int) -> int:\\n    if n <= 0:\\n        return 0\\n    return sum((2 * i) ** 5 for i in range(1, n + 1))\""\n}""
  }
]","{
    ""code"": ""def sum_of_even_fifth_powers(n: int) -> int:\n    if n <= 0:\n        return 0\n    return sum((2 * i) ** 5 for i in range(1, n + 1))""
}",271,Write a python function that takes in an integer n and finds the sum of the first n even natural numbers that are raised to the fifth power.,DeepSeek-V3.1
"def get_rear_elements(tuples_list):
    return [t[-1] for t in tuples_list]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in a list of tuples and returns a list containing the rear element of each tuple.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def get_rear_elements(tuples_list):\\n    return [t[-1] for t in tuples_list]\""}""
  }
]","{""code"": ""def get_rear_elements(tuples_list):\n    return [t[-1] for t in tuples_list]""}",272,Write a function that takes in a list of tuples and returns a list containing the rear element of each tuple.,DeepSeek-V3.1
"def subtract_tuples(t1, t2):
    if len(t1) != len(t2):
        raise ValueError(""Tuples must be of the same length"")
    return tuple(a - b for a, b in zip(t1, t2))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in two tuples and subtracts the elements of the first tuple by the elements of the second tuple with the same index.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def subtract_tuples(t1, t2):\\n    if len(t1) != len(t2):\\n        raise ValueError(\\\""Tuples must be of the same length\\\"")\\n    return tuple(a - b for a, b in zip(t1, t2))\""}""
  }
]","{""code"": ""def subtract_tuples(t1, t2):\n    if len(t1) != len(t2):\n        raise ValueError(\""Tuples must be of the same length\"")\n    return tuple(a - b for a, b in zip(t1, t2))""}",273,Write a function that takes in two tuples and subtracts the elements of the first tuple by the elements of the second tuple with the same index.,DeepSeek-V3.1
"def sum_even_index_binomial_coeff(n):
    if n <= 0:
        return 0
    return 2 ** (n - 1)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function that takes in a positive integer n and finds the sum of even index binomial coefficients.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def sum_even_index_binomial_coeff(n):\\n    if n <= 0:\\n        return 0\\n    return 2 ** (n - 1)\""}""
  }
]","{""code"": ""def sum_even_index_binomial_coeff(n):\n    if n <= 0:\n        return 0\n    return 2 ** (n - 1)""}",274,Write a python function that takes in a positive integer n and finds the sum of even index binomial coefficients.,DeepSeek-V3.1
"import math

def cylinder_volume(radius, height):
    if radius < 0 or height < 0:
        raise ValueError(""Radius and height must be non-negative"")
    return math.pi * radius**2 * height","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in the radius and height of a cylinder and returns the the volume.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""import math\\n\\ndef cylinder_volume(radius, height):\\n    if radius < 0 or height < 0:\\n        raise ValueError(\\\""Radius and height must be non-negative\\\"")\\n    return math.pi * radius**2 * height\""}""
  }
]","{""code"": ""import math\n\ndef cylinder_volume(radius, height):\n    if radius < 0 or height < 0:\n        raise ValueError(\""Radius and height must be non-negative\"")\n    return math.pi * radius**2 * height""}",276,Write a function that takes in the radius and height of a cylinder and returns the the volume.,DeepSeek-V3.1
"def filter_dict_by_value(d, n):
    if not isinstance(d, dict):
        raise TypeError(""Input must be a dictionary"")
    if not isinstance(n, (int, float)):
        raise TypeError(""n must be a number"")
    return {k: v for k, v in d.items() if v >= n}","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in a dictionary and integer n and filters the dictionary to only include entries with values greater than or equal to n.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def filter_dict_by_value(d, n):\\n    if not isinstance(d, dict):\\n        raise TypeError(\\\""Input must be a dictionary\\\"")\\n    if not isinstance(n, (int, float)):\\n        raise TypeError(\\\""n must be a number\\\"")\\n    return {k: v for k, v in d.items() if v >= n}\""}""
  }
]","{""code"": ""def filter_dict_by_value(d, n):\n    if not isinstance(d, dict):\n        raise TypeError(\""Input must be a dictionary\"")\n    if not isinstance(n, (int, float)):\n        raise TypeError(\""n must be a number\"")\n    return {k: v for k, v in d.items() if v >= n}""}",277,Write a function that takes in a dictionary and integer n and filters the dictionary to only include entries with values greater than or equal to n.,DeepSeek-V3.1
"def count_before_tuple(tup):
    if not isinstance(tup, tuple):
        raise TypeError(""Input must be a tuple"")
    for index, item in enumerate(tup):
        if isinstance(item, tuple):
            return index
    return len(tup)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the number of elements that occurs before the tuple element in the given tuple.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def count_before_tuple(tup):\\n    if not isinstance(tup, tuple):\\n        raise TypeError(\\\""Input must be a tuple\\\"")\\n    for index, item in enumerate(tup):\\n        if isinstance(item, tuple):\\n            return index\\n    return len(tup)\""}""
  }
]","{""code"": ""def count_before_tuple(tup):\n    if not isinstance(tup, tuple):\n        raise TypeError(\""Input must be a tuple\"")\n    for index, item in enumerate(tup):\n        if isinstance(item, tuple):\n            return index\n    return len(tup)""}",278,Write a function to find the number of elements that occurs before the tuple element in the given tuple.,DeepSeek-V3.1
"def nth_decagonal_number(n):
    if not isinstance(n, int) or n <= 0:
        raise ValueError(""n must be a positive integer"")
    return 4 * n * n - 3 * n","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the nth decagonal number.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def nth_decagonal_number(n):\\n    if not isinstance(n, int) or n <= 0:\\n        raise ValueError(\\\""n must be a positive integer\\\"")\\n    return 4 * n * n - 3 * n\""}""
  }
]","{""code"": ""def nth_decagonal_number(n):\n    if not isinstance(n, int) or n <= 0:\n        raise ValueError(\""n must be a positive integer\"")\n    return 4 * n * n - 3 * n""}",279,Write a function to find the nth decagonal number.,DeepSeek-V3.1
"from typing import Any, Tuple

def find_element(arr: list, element: Any) -> Tuple[bool, int]:
    try:
        index = arr.index(element)
        return (True, index)
    except ValueError:
        return (False, -1)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in an array and element and returns a tuple containing a boolean that indicates if the element is in the array and the index position of the element (or -1 if the element is not found).\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""from typing import Any, Tuple\\n\\ndef find_element(arr: list, element: Any) -> Tuple[bool, int]:\\n    try:\\n        index = arr.index(element)\\n        return (True, index)\\n    except ValueError:\\n        return (False, -1)\""}""
  }
]","{""code"": ""from typing import Any, Tuple\n\ndef find_element(arr: list, element: Any) -> Tuple[bool, int]:\n    try:\n        index = arr.index(element)\n        return (True, index)\n    except ValueError:\n        return (False, -1)""}",280,Write a function that takes in an array and element and returns a tuple containing a boolean that indicates if the element is in the array and the index position of the element (or -1 if the element is not found).,DeepSeek-V3.1
"def all_unique(lst):
    return len(lst) == len(set(lst))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to check if the elements of a given list are unique or not.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\n    \""code\"": \""def all_unique(lst):\\n    return len(lst) == len(set(lst))\""\n}""
  }
]","{
    ""code"": ""def all_unique(lst):\n    return len(lst) == len(set(lst))""
}",281,Write a python function to check if the elements of a given list are unique or not.,DeepSeek-V3.1
"from typing import List

def subtract_lists(list1: List[float], list2: List[float]) -> List[float]:
    if len(list1) != len(list2):
        raise ValueError(""Lists must be of the same length"")
    return [a - b for a, b in zip(list1, list2)]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to subtract two lists element-wise.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""from typing import List\\n\\ndef subtract_lists(list1: List[float], list2: List[float]) -> List[float]:\\n    if len(list1) != len(list2):\\n        raise ValueError(\\\""Lists must be of the same length\\\"")\\n    return [a - b for a, b in zip(list1, list2)]\""}""
  }
]","{""code"": ""from typing import List\n\ndef subtract_lists(list1: List[float], list2: List[float]) -> List[float]:\n    if len(list1) != len(list2):\n        raise ValueError(\""Lists must be of the same length\"")\n    return [a - b for a, b in zip(list1, list2)]""}",282,Write a function to subtract two lists element-wise.,DeepSeek-V3.1
"from collections import defaultdict

def check_digit_frequency(n):
    if n < 0:
        n = -n
    s = str(n)
    freq = defaultdict(int)
    for digit in s:
        freq[digit] += 1
    for d, count in freq.items():
        if count > int(d):
            return False
    return True","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function takes in an integer and check whether the frequency of each digit in the integer is less than or equal to the digit itself.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\n    \""code\"": \""from collections import defaultdict\\n\\ndef check_digit_frequency(n):\\n    if n < 0:\\n        n = -n\\n    s = str(n)\\n    freq = defaultdict(int)\\n    for digit in s:\\n        freq[digit] += 1\\n    for d, count in freq.items():\\n        if count > int(d):\\n            return False\\n    return True\""\n}""
  }
]","{
    ""code"": ""from collections import defaultdict\n\ndef check_digit_frequency(n):\n    if n < 0:\n        n = -n\n    s = str(n)\n    freq = defaultdict(int)\n    for digit in s:\n        freq[digit] += 1\n    for d, count in freq.items():\n        if count > int(d):\n            return False\n    return True""
}",283,Write a python function takes in an integer and check whether the frequency of each digit in the integer is less than or equal to the digit itself.,DeepSeek-V3.1
"from typing import Any, List

def all_equal_to(lst: List[Any], element: Any) -> bool:
    if not lst:
        return False
    return all(item == element for item in lst)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in a list and element and checks whether all items in the list are equal to the given element.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""from typing import Any, List\\n\\ndef all_equal_to(lst: List[Any], element: Any) -> bool:\\n    if not lst:\\n        return False\\n    return all(item == element for item in lst)\""}""
  }
]","{""code"": ""from typing import Any, List\n\ndef all_equal_to(lst: List[Any], element: Any) -> bool:\n    if not lst:\n        return False\n    return all(item == element for item in lst)""}",284,Write a function that takes in a list and element and checks whether all items in the list are equal to the given element.,DeepSeek-V3.1
"import re

def check_string(s: str) -> bool:
    return bool(re.search(r'ab{2,3}', s))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that checks whether a string contains the 'a' character followed by two or three 'b' characters.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""import re\\n\\ndef check_string(s: str) -> bool:\\n    return bool(re.search(r'ab{2,3}', s))\""}""
  }
]","{""code"": ""import re\n\ndef check_string(s: str) -> bool:\n    return bool(re.search(r'ab{2,3}', s))""}",285,Write a function that checks whether a string contains the 'a' character followed by two or three 'b' characters.,DeepSeek-V3.1
