code,cprompt,crawresp,task_id,prompt,model
"local function is_undulating(n)
    if type(n) ~= ""number"" or n < 0 or n ~= math.floor(n) then
        return false
    end
    
    local s = tostring(n)
    if #s < 3 then
        return false
    end
    
    local first = s:sub(1, 1)
    local second = s:sub(2, 2)
    if first == second then
        return false
    end
    
    for i = 3, #s do
        local expected = (i % 2 == 1) and first or second
        if s:sub(i, i) ~= expected then
            return false
        end
    end
    
    return true
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to check whether the given number is undulating or not.\nlocal function is_undulating(n)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\n    \""code\"": \""local function is_undulating(n)\\n    if type(n) ~= \\\""number\\\"" or n < 0 or n ~= math.floor(n) then\\n        return false\\n    end\\n    \\n    local s = tostring(n)\\n    if #s < 3 then\\n        return false\\n    end\\n    \\n    local first = s:sub(1, 1)\\n    local second = s:sub(2, 2)\\n    if first == second then\\n        return false\\n    end\\n    \\n    for i = 3, #s do\\n        local expected = (i % 2 == 1) and first or second\\n        if s:sub(i, i) ~= expected then\\n            return false\\n        end\\n    end\\n    \\n    return true\\nend\""\n}""
  }
]","{
    ""code"": ""local function is_undulating(n)\n    if type(n) ~= \""number\"" or n < 0 or n ~= math.floor(n) then\n        return false\n    end\n    \n    local s = tostring(n)\n    if #s < 3 then\n        return false\n    end\n    \n    local first = s:sub(1, 1)\n    local second = s:sub(2, 2)\n    if first == second then\n        return false\n    end\n    \n    for i = 3, #s do\n        local expected = (i % 2 == 1) and first or second\n        if s:sub(i, i) ~= expected then\n            return false\n        end\n    end\n    \n    return true\nend""
}",mbpp_92_is_undulating,"-- Write a function to check whether the given number is undulating or not.
local function is_undulating(n)
",DeepSeek-V3.1
"local function power(a, b)
    if b == 0 then
        return 1
    end
    
    if b < 0 then
        a = 1 / a
        b = -b
    end
    
    local result = 1
    while b > 0 do
        if b % 2 == 1 then
            result = result * a
        end
        a = a * a
        b = b // 2
    end
    
    return result
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to calculate the value of 'a' to the power 'b'.\nlocal function power(a, b)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\n    \""code\"": \""local function power(a, b)\\n    if b == 0 then\\n        return 1\\n    end\\n    \\n    if b < 0 then\\n        a = 1 / a\\n        b = -b\\n    end\\n    \\n    local result = 1\\n    while b > 0 do\\n        if b % 2 == 1 then\\n            result = result * a\\n        end\\n        a = a * a\\n        b = b // 2\\n    end\\n    \\n    return result\\nend\""\n}""
  }
]","{
    ""code"": ""local function power(a, b)\n    if b == 0 then\n        return 1\n    end\n    \n    if b < 0 then\n        a = 1 / a\n        b = -b\n    end\n    \n    local result = 1\n    while b > 0 do\n        if b % 2 == 1 then\n            result = result * a\n        end\n        a = a * a\n        b = b // 2\n    end\n    \n    return result\nend""
}",mbpp_93_power,"-- Write a function to calculate the value of 'a' to the power 'b'.
local function power(a, b)
",DeepSeek-V3.1
"local function index_minimum(test_list)
    if not test_list or #test_list == 0 then
        return nil
    end
    
    local min_index = 1
    local min_value = test_list[1][2]
    
    for i, v in ipairs(test_list) do
        if v[2] < min_value then
            min_value = v[2]
            min_index = i
        end
    end
    
    return test_list[min_index][1]
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Given a table of tables, write a function that returns the first value of the table with the smallest second value.\nlocal function index_minimum(test_list)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""local function index_minimum(test_list)\\n    if not test_list or #test_list == 0 then\\n        return nil\\n    end\\n    \\n    local min_index = 1\\n    local min_value = test_list[1][2]\\n    \\n    for i, v in ipairs(test_list) do\\n        if v[2] < min_value then\\n            min_value = v[2]\\n            min_index = i\\n        end\\n    end\\n    \\n    return test_list[min_index][1]\\nend\""}""
  }
]","{""code"": ""local function index_minimum(test_list)\n    if not test_list or #test_list == 0 then\n        return nil\n    end\n    \n    local min_index = 1\n    local min_value = test_list[1][2]\n    \n    for i, v in ipairs(test_list) do\n        if v[2] < min_value then\n            min_value = v[2]\n            min_index = i\n        end\n    end\n    \n    return test_list[min_index][1]\nend""}",mbpp_94_index_minimum,"-- Given a table of tables, write a function that returns the first value of the table with the smallest second value.
local function index_minimum(test_list)
",DeepSeek-V3.1
"local function Find_Min_Length(lst)
    if not lst or #lst == 0 then
        return 0
    end
    local min = math.maxinteger
    for _, sub_tbl in ipairs(lst) do
        if type(sub_tbl) == ""table"" then
            local len = #sub_tbl
            if len < min then
                min = len
            end
        end
    end
    if min == math.maxinteger then
        return 0
    end
    return min
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a luathon function to find the length of the smallest table in a table of tables.\nlocal function Find_Min_Length(lst)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""local function Find_Min_Length(lst)\\n    if not lst or #lst == 0 then\\n        return 0\\n    end\\n    local min = math.maxinteger\\n    for _, sub_tbl in ipairs(lst) do\\n        if type(sub_tbl) == \\\""table\\\"" then\\n            local len = #sub_tbl\\n            if len < min then\\n                min = len\\n            end\\n        end\\n    end\\n    if min == math.maxinteger then\\n        return 0\\n    end\\n    return min\\nend\""}""
  }
]","{""code"": ""local function Find_Min_Length(lst)\n    if not lst or #lst == 0 then\n        return 0\n    end\n    local min = math.maxinteger\n    for _, sub_tbl in ipairs(lst) do\n        if type(sub_tbl) == \""table\"" then\n            local len = #sub_tbl\n            if len < min then\n                min = len\n            end\n        end\n    end\n    if min == math.maxinteger then\n        return 0\n    end\n    return min\nend""}",mbpp_95_Find_Min_Length,"-- Write a luathon function to find the length of the smallest table in a table of tables.
local function Find_Min_Length(lst)
",DeepSeek-V3.1
"local function divisor(n)
    if n <= 0 then
        return 0
    end
    local count = 0
    local sqrt_n = math.floor(math.sqrt(n))
    for i = 1, sqrt_n do
        if n % i == 0 then
            count = count + 2
        end
    end
    if sqrt_n * sqrt_n == n then
        count = count - 1
    end
    return count
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a luathon function to find the number of divisors of a given integer.\nlocal function divisor(n)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""local function divisor(n)\\n    if n <= 0 then\\n        return 0\\n    end\\n    local count = 0\\n    local sqrt_n = math.floor(math.sqrt(n))\\n    for i = 1, sqrt_n do\\n        if n % i == 0 then\\n            count = count + 2\\n        end\\n    end\\n    if sqrt_n * sqrt_n == n then\\n        count = count - 1\\n    end\\n    return count\\nend\""}""
  }
]","{""code"": ""local function divisor(n)\n    if n <= 0 then\n        return 0\n    end\n    local count = 0\n    local sqrt_n = math.floor(math.sqrt(n))\n    for i = 1, sqrt_n do\n        if n % i == 0 then\n            count = count + 2\n        end\n    end\n    if sqrt_n * sqrt_n == n then\n        count = count - 1\n    end\n    return count\nend""}",mbpp_96_divisor,"-- Write a luathon function to find the number of divisors of a given integer.
local function divisor(n)
",DeepSeek-V3.1
"local function frequency_lists(list1)
    local freq = {}
    for _, v in ipairs(list1) do
        if type(v) == ""table"" then
            for _, inner_v in ipairs(v) do
                freq[inner_v] = (freq[inner_v] or 0) + 1
            end
        else
            freq[v] = (freq[v] or 0) + 1
        end
    end
    return freq
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to find frequency of each element in a flattened table of tables, returned in a table.\nlocal function frequency_lists(list1)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""local function frequency_lists(list1)\\n    local freq = {}\\n    for _, v in ipairs(list1) do\\n        if type(v) == \\\""table\\\"" then\\n            for _, inner_v in ipairs(v) do\\n                freq[inner_v] = (freq[inner_v] or 0) + 1\\n            end\\n        else\\n            freq[v] = (freq[v] or 0) + 1\\n        end\\n    end\\n    return freq\\nend\""}""
  }
]","{""code"": ""local function frequency_lists(list1)\n    local freq = {}\n    for _, v in ipairs(list1) do\n        if type(v) == \""table\"" then\n            for _, inner_v in ipairs(v) do\n                freq[inner_v] = (freq[inner_v] or 0) + 1\n            end\n        else\n            freq[v] = (freq[v] or 0) + 1\n        end\n    end\n    return freq\nend""}",mbpp_97_frequency_lists,"-- Write a function to find frequency of each element in a flattened table of tables, returned in a table.
local function frequency_lists(list1)
",DeepSeek-V3.1
"local function decimal_to_binary(n)
    if n == 0 then
        return ""0""
    end
    
    local bits = {}
    
    while n > 0 do
        table.insert(bits, 1, tostring(n % 2))
        n = math.floor(n / 2)
    end
    
    return table.concat(bits)
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to convert the given decimal number to its binary equivalent, represented as a string with no leading zeros.\nlocal function decimal_to_binary(n)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""local function decimal_to_binary(n)\\n    if n == 0 then\\n        return \\\""0\\\""\\n    end\\n    \\n    local bits = {}\\n    \\n    while n > 0 do\\n        table.insert(bits, 1, tostring(n % 2))\\n        n = math.floor(n / 2)\\n    end\\n    \\n    return table.concat(bits)\\nend\""}""
  }
]","{""code"": ""local function decimal_to_binary(n)\n    if n == 0 then\n        return \""0\""\n    end\n    \n    local bits = {}\n    \n    while n > 0 do\n        table.insert(bits, 1, tostring(n % 2))\n        n = math.floor(n / 2)\n    end\n    \n    return table.concat(bits)\nend""}",mbpp_99_decimal_to_binary,"-- Write a function to convert the given decimal number to its binary equivalent, represented as a string with no leading zeros.
local function decimal_to_binary(n)
",DeepSeek-V3.1
"local function next_smallest_palindrome(num)
    local function is_palindrome(n)
        local s = tostring(n)
        local len = #s
        for i = 1, math.floor(len / 2) do
            if s:sub(i, i) ~= s:sub(len - i + 1, len - i + 1) then
                return false
            end
        end
        return true
    end

    if num < 0 then
        return 0
    end

    local candidate = num + 1
    while true do
        if is_palindrome(candidate) then
            return candidate
        end
        candidate = candidate + 1
    end
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to find the next smallest palindrome of a specified integer, returned as an integer.\nlocal function next_smallest_palindrome(num)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""local function next_smallest_palindrome(num)\\n    local function is_palindrome(n)\\n        local s = tostring(n)\\n        local len = #s\\n        for i = 1, math.floor(len / 2) do\\n            if s:sub(i, i) ~= s:sub(len - i + 1, len - i + 1) then\\n                return false\\n            end\\n        end\\n        return true\\n    end\\n\\n    if num < 0 then\\n        return 0\\n    end\\n\\n    local candidate = num + 1\\n    while true do\\n        if is_palindrome(candidate) then\\n            return candidate\\n        end\\n        candidate = candidate + 1\\n    end\\nend\""}""
  }
]","{""code"": ""local function next_smallest_palindrome(num)\n    local function is_palindrome(n)\n        local s = tostring(n)\n        local len = #s\n        for i = 1, math.floor(len / 2) do\n            if s:sub(i, i) ~= s:sub(len - i + 1, len - i + 1) then\n                return false\n            end\n        end\n        return true\n    end\n\n    if num < 0 then\n        return 0\n    end\n\n    local candidate = num + 1\n    while true do\n        if is_palindrome(candidate) then\n            return candidate\n        end\n        candidate = candidate + 1\n    end\nend""}",mbpp_100_next_smallest_palindrome,"-- Write a function to find the next smallest palindrome of a specified integer, returned as an integer.
local function next_smallest_palindrome(num)
",DeepSeek-V3.1
"local function kth_element(arr, k)
    if type(arr) ~= ""table"" or #arr == 0 then
        return nil
    end
    
    if k < 1 or k > #arr then
        return nil
    end
    
    return arr[k]
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to find the kth element in the given table using 1-based indexing.\nlocal function kth_element(arr, k)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\n    \""code\"": \""local function kth_element(arr, k)\\n    if type(arr) ~= \\\""table\\\"" or #arr == 0 then\\n        return nil\\n    end\\n    \\n    if k < 1 or k > #arr then\\n        return nil\\n    end\\n    \\n    return arr[k]\\nend\""\n}""
  }
]","{
    ""code"": ""local function kth_element(arr, k)\n    if type(arr) ~= \""table\"" or #arr == 0 then\n        return nil\n    end\n    \n    if k < 1 or k > #arr then\n        return nil\n    end\n    \n    return arr[k]\nend""
}",mbpp_101_kth_element,"-- Write a function to find the kth element in the given table using 1-based indexing.
local function kth_element(arr, k)
",DeepSeek-V3.1
"local function snake_to_camel(word)
    if not word or word == """" then
        return """"
    end
    
    local result = """"
    local capitalize_next = false
    
    for i = 1, #word do
        local char = word:sub(i, i)
        
        if char == ""_"" then
            capitalize_next = true
        else
            if capitalize_next then
                result = result .. char:upper()
                capitalize_next = false
            else
                result = result .. char
            end
        end
    end
    
    return result
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to convert a snake case string to camel case string.\nlocal function snake_to_camel(word)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""local function snake_to_camel(word)\\n    if not word or word == \\\""\\\"" then\\n        return \\\""\\\""\\n    end\\n    \\n    local result = \\\""\\\""\\n    local capitalize_next = false\\n    \\n    for i = 1, #word do\\n        local char = word:sub(i, i)\\n        \\n        if char == \\\""_\\\"" then\\n            capitalize_next = true\\n        else\\n            if capitalize_next then\\n                result = result .. char:upper()\\n                capitalize_next = false\\n            else\\n                result = result .. char\\n            end\\n        end\\n    end\\n    \\n    return result\\nend\""}""
  }
]","{""code"": ""local function snake_to_camel(word)\n    if not word or word == \""\"" then\n        return \""\""\n    end\n    \n    local result = \""\""\n    local capitalize_next = false\n    \n    for i = 1, #word do\n        local char = word:sub(i, i)\n        \n        if char == \""_\"" then\n            capitalize_next = true\n        else\n            if capitalize_next then\n                result = result .. char:upper()\n                capitalize_next = false\n            else\n                result = result .. char\n            end\n        end\n    end\n    \n    return result\nend""}",mbpp_102_snake_to_camel,"-- Write a function to convert a snake case string to camel case string.
local function snake_to_camel(word)
",DeepSeek-V3.1
"local function eulerian_num(n, m)
    if m < 0 or m >= n then
        return 0
    end
    if n == 0 then
        return 1
    end
    
    local dp = {}
    for i = 0, n do
        dp[i] = {}
        for j = 0, m do
            if i == 0 then
                dp[i][j] = 0
            else
                if j == 0 then
                    dp[i][j] = 1
                elseif j == i - 1 then
                    dp[i][j] = 1
                else
                    dp[i][j] = (i - j) * dp[i-1][j-1] + (j + 1) * dp[i-1][j]
                end
            end
        end
    end
    return dp[n][m]
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to find the Eulerian number a(n, m).\nlocal function eulerian_num(n, m)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\n    \""code\"": \""local function eulerian_num(n, m)\\n    if m < 0 or m >= n then\\n        return 0\\n    end\\n    if n == 0 then\\n        return 1\\n    end\\n    \\n    local dp = {}\\n    for i = 0, n do\\n        dp[i] = {}\\n        for j = 0, m do\\n            if i == 0 then\\n                dp[i][j] = 0\\n            else\\n                if j == 0 then\\n                    dp[i][j] = 1\\n                elseif j == i - 1 then\\n                    dp[i][j] = 1\\n                else\\n                    dp[i][j] = (i - j) * dp[i-1][j-1] + (j + 1) * dp[i-1][j]\\n                end\\n            end\\n        end\\n    end\\n    return dp[n][m]\\nend\""\n}""
  }
]","{
    ""code"": ""local function eulerian_num(n, m)\n    if m < 0 or m >= n then\n        return 0\n    end\n    if n == 0 then\n        return 1\n    end\n    \n    local dp = {}\n    for i = 0, n do\n        dp[i] = {}\n        for j = 0, m do\n            if i == 0 then\n                dp[i][j] = 0\n            else\n                if j == 0 then\n                    dp[i][j] = 1\n                elseif j == i - 1 then\n                    dp[i][j] = 1\n                else\n                    dp[i][j] = (i - j) * dp[i-1][j-1] + (j + 1) * dp[i-1][j]\n                end\n            end\n        end\n    end\n    return dp[n][m]\nend""
}",mbpp_103_eulerian_num,"-- Write a function to find the Eulerian number a(n, m).
local function eulerian_num(n, m)
",DeepSeek-V3.1
"local function sort_sublists(input_list)
    if type(input_list) ~= ""table"" then
        return input_list
    end
    
    for _, sublist in ipairs(input_list) do
        if type(sublist) == ""table"" then
            table.sort(sublist)
        end
    end
    
    return input_list
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to sort each subtable of strings in a given table of tables.\nlocal function sort_sublists(input_list)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\n    \""code\"": \""local function sort_sublists(input_list)\\n    if type(input_list) ~= \\\""table\\\"" then\\n        return input_list\\n    end\\n    \\n    for _, sublist in ipairs(input_list) do\\n        if type(sublist) == \\\""table\\\"" then\\n            table.sort(sublist)\\n        end\\n    end\\n    \\n    return input_list\\nend\""\n}""
  }
]","{
    ""code"": ""local function sort_sublists(input_list)\n    if type(input_list) ~= \""table\"" then\n        return input_list\n    end\n    \n    for _, sublist in ipairs(input_list) do\n        if type(sublist) == \""table\"" then\n            table.sort(sublist)\n        end\n    end\n    \n    return input_list\nend""
}",mbpp_104_sort_sublists,"-- Write a function to sort each subtable of strings in a given table of tables.
local function sort_sublists(input_list)
",DeepSeek-V3.1
"local function count(lst)
    if type(lst) ~= ""table"" then
        return 0
    end
    
    local count = 0
    for _, value in pairs(lst) do
        if type(value) == ""boolean"" and value == true then
            count = count + 1
        end
    end
    return count
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a luathon function to count true booleans in the given table.\nlocal function count(lst)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""local function count(lst)\\n    if type(lst) ~= \\\""table\\\"" then\\n        return 0\\n    end\\n    \\n    local count = 0\\n    for _, value in pairs(lst) do\\n        if type(value) == \\\""boolean\\\"" and value == true then\\n            count = count + 1\\n        end\\n    end\\n    return count\\nend\""}""
  }
]","{""code"": ""local function count(lst)\n    if type(lst) ~= \""table\"" then\n        return 0\n    end\n    \n    local count = 0\n    for _, value in pairs(lst) do\n        if type(value) == \""boolean\"" and value == true then\n            count = count + 1\n        end\n    end\n    return count\nend""}",mbpp_105_count,"-- Write a luathon function to count true booleans in the given table.
local function count(lst)
",DeepSeek-V3.1
"    for _, value in ipairs(test_tup) do
        table.insert(test_list, value)
    end
    return test_list","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to append the given table to the given tables.\nlocal function add_lists(test_list, test_tup)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""    for _, value in ipairs(test_tup) do\\n        table.insert(test_list, value)\\n    end\\n    return test_list\""}""
  }
]","{""code"": ""    for _, value in ipairs(test_tup) do\n        table.insert(test_list, value)\n    end\n    return test_list""}",mbpp_106_add_lists,"-- Write a function to append the given table to the given tables.
local function add_lists(test_list, test_tup)
",DeepSeek-V3.1
