code,cprompt,crawresp,task_id,prompt,model
local function check_integer(text)\n    if type(text) ~= 'string' then\n        return false\n    end\n    if text:match('^%-?%d+$') then\n        return true\n    else\n        return false\n    end\nend,"[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to check if a string represents an integer or not.\nlocal function check_integer(text)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function check_integer(text)\\\\n    if type(text) ~= 'string' then\\\\n        return false\\\\n    end\\\\n    if text:match('^%-?%d+$') then\\\\n        return true\\\\n    else\\\\n        return false\\\\n    end\\\\nend\""}""
  }
]","{""code"":""local function check_integer(text)\\n    if type(text) ~= 'string' then\\n        return false\\n    end\\n    if text:match('^%-?%d+$') then\\n        return true\\n    else\\n        return false\\n    end\\nend""}",mbpp_113_check_integer,"-- Write a function to check if a string represents an integer or not.
local function check_integer(text)
",gpt-4o-mini
"local function tuple_to_int(nums)
    local result = 0
    for i, num in ipairs(nums) do
        result = result * 10 + num
    end
    return result
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to convert a given table of positive integers into a single integer.\nlocal function tuple_to_int(nums)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function tuple_to_int(nums)\\n    local result = 0\\n    for i, num in ipairs(nums) do\\n        result = result * 10 + num\\n    end\\n    return result\\nend\""}""
  }
]","{""code"":""local function tuple_to_int(nums)\n    local result = 0\n    for i, num in ipairs(nums) do\n        result = result * 10 + num\n    end\n    return result\nend""}",mbpp_116_tuple_to_int,"-- Write a function to convert a given table of positive integers into a single integer.
local function tuple_to_int(nums)
",gpt-4o-mini
"local function list_to_float(test_list)
    for i, sublist in ipairs(test_list) do
        if type(sublist) == ""table"" then
            for j, value in ipairs(sublist) do
                if type(value) == ""number"" then
                    sublist[j] = value
                elseif type(value) == ""string"" then
                    local num = tonumber(value)
                    if num then
                        sublist[j] = num
                    end
                end
            end
        end
    end
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to convert all possible convertible elements in a table of tables to floats.\nlocal function list_to_float(test_list)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function list_to_float(test_list)\\n    for i, sublist in ipairs(test_list) do\\n        if type(sublist) == \\\""table\\\"" then\\n            for j, value in ipairs(sublist) do\\n                if type(value) == \\\""number\\\"" then\\n                    sublist[j] = value\\n                elseif type(value) == \\\""string\\\"" then\\n                    local num = tonumber(value)\\n                    if num then\\n                        sublist[j] = num\\n                    end\\n                end\\n            end\\n        end\\n    end\\nend\""}""
  }
]","{""code"":""local function list_to_float(test_list)\n    for i, sublist in ipairs(test_list) do\n        if type(sublist) == \""table\"" then\n            for j, value in ipairs(sublist) do\n                if type(value) == \""number\"" then\n                    sublist[j] = value\n                elseif type(value) == \""string\"" then\n                    local num = tonumber(value)\n                    if num then\n                        sublist[j] = num\n                    end\n                end\n            end\n        end\n    end\nend""}",mbpp_117_list_to_float,"-- Write a function to convert all possible convertible elements in a table of tables to floats.
local function list_to_float(test_list)
",gpt-4o-mini
"local function string_to_list(string)
    local result = {}
    for word in string.gmatch(string, '%S+') do
        table.insert(result, word)
    end
    return result
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to convert a string to a table of strings split on the space character.\nlocal function string_to_list(string)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function string_to_list(string)\\n    local result = {}\\n    for word in string.gmatch(string, '%S+') do\\n        table.insert(result, word)\\n    end\\n    return result\\nend\""}""
  }
]","{""code"":""local function string_to_list(string)\n    local result = {}\n    for word in string.gmatch(string, '%S+') do\n        table.insert(result, word)\n    end\n    return result\nend""}",mbpp_118_string_to_list,"-- Write a function to convert a string to a table of strings split on the space character.
local function string_to_list(string)
",gpt-4o-mini
"local function search(arr)
    local low = 1
    local high = #arr
    while low < high do
        local mid = math.floor((low + high) / 2)
        if mid % 2 == 1 then
            mid = mid - 1
        end
        if arr[mid] == arr[mid + 1] then
            low = mid + 2
        else
            high = mid
        end
    end
    return arr[low]
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a luathon function to find the element that appears only once in a sorted table.\nlocal function search(arr)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function search(arr)\\n    local low = 1\\n    local high = #arr\\n    while low < high do\\n        local mid = math.floor((low + high) / 2)\\n        if mid % 2 == 1 then\\n            mid = mid - 1\\n        end\\n        if arr[mid] == arr[mid + 1] then\\n            low = mid + 2\\n        else\\n            high = mid\\n        end\\n    end\\n    return arr[low]\\nend\""}""
  }
]","{""code"":""local function search(arr)\n    local low = 1\n    local high = #arr\n    while low < high do\n        local mid = math.floor((low + high) / 2)\n        if mid % 2 == 1 then\n            mid = mid - 1\n        end\n        if arr[mid] == arr[mid + 1] then\n            low = mid + 2\n        else\n            high = mid\n        end\n    end\n    return arr[low]\nend""}",mbpp_119_search,"-- Write a luathon function to find the element that appears only once in a sorted table.
local function search(arr)
",gpt-4o-mini
"local function max_product_tuple(list1)
    local max_product = 0
    for i = 1, #list1 do
        for j = i + 1, #list1 do
            local product = math.abs(list1[i] * list1[j])
            if product > max_product then
                max_product = product
            end
        end
    end
    return max_product
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to find the maximum absolute product between numbers in pairs of tables within a given table.\nlocal function max_product_tuple(list1)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function max_product_tuple(list1)\\n    local max_product = 0\\n    for i = 1, #list1 do\\n        for j = i + 1, #list1 do\\n            local product = math.abs(list1[i] * list1[j])\\n            if product > max_product then\\n                max_product = product\\n            end\\n        end\\n    end\\n    return max_product\\nend\""}""
  }
]","{""code"":""local function max_product_tuple(list1)\n    local max_product = 0\n    for i = 1, #list1 do\n        for j = i + 1, #list1 do\n            local product = math.abs(list1[i] * list1[j])\n            if product > max_product then\n                max_product = product\n            end\n        end\n    end\n    return max_product\nend""}",mbpp_120_max_product_tuple,"-- Write a function to find the maximum absolute product between numbers in pairs of tables within a given table.
local function max_product_tuple(list1)
",gpt-4o-mini
"local function sum_of_divisors(n)
    local sum = 0
    for i = 1, math.floor(n / 2) do
        if n % i == 0 then
            sum = sum + i
        end
    end
    return sum
end

local function amicable_numbers_sum(limit)
    local amicable_sum = 0
    local found = {}
    for i = 2, limit do
        if not found[i] then
            local partner = sum_of_divisors(i)
            if partner ~= i and partner <= limit then
                local partner_sum = sum_of_divisors(partner)
                if partner_sum == i then
                    amicable_sum = amicable_sum + i + partner
                    found[i] = true
                    found[partner] = true
                end
            end
        end
    end
    return amicable_sum
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to sum all amicable numbers from 1 to a specified number.\nlocal function amicable_numbers_sum(limit)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function sum_of_divisors(n)\\n    local sum = 0\\n    for i = 1, math.floor(n / 2) do\\n        if n % i == 0 then\\n            sum = sum + i\\n        end\\n    end\\n    return sum\\nend\\n\\nlocal function amicable_numbers_sum(limit)\\n    local amicable_sum = 0\\n    local found = {}\\n    for i = 2, limit do\\n        if not found[i] then\\n            local partner = sum_of_divisors(i)\\n            if partner ~= i and partner <= limit then\\n                local partner_sum = sum_of_divisors(partner)\\n                if partner_sum == i then\\n                    amicable_sum = amicable_sum + i + partner\\n                    found[i] = true\\n                    found[partner] = true\\n                end\\n            end\\n        end\\n    end\\n    return amicable_sum\\nend\""}""
  }
]","{""code"":""local function sum_of_divisors(n)\n    local sum = 0\n    for i = 1, math.floor(n / 2) do\n        if n % i == 0 then\n            sum = sum + i\n        end\n    end\n    return sum\nend\n\nlocal function amicable_numbers_sum(limit)\n    local amicable_sum = 0\n    local found = {}\n    for i = 2, limit do\n        if not found[i] then\n            local partner = sum_of_divisors(i)\n            if partner ~= i and partner <= limit then\n                local partner_sum = sum_of_divisors(partner)\n                if partner_sum == i then\n                    amicable_sum = amicable_sum + i + partner\n                    found[i] = true\n                    found[partner] = true\n                end\n            end\n        end\n    end\n    return amicable_sum\nend""}",mbpp_123_amicable_numbers_sum,"-- Write a function to sum all amicable numbers from 1 to a specified number.
local function amicable_numbers_sum(limit)
",gpt-4o-mini
"local function find_length(string)
    local max_diff = 0
    local current_diff = 0

    for i = 1, #string do
        local char = string:sub(i, i)
        if char == '0' then
            current_diff = current_diff + 1
        elseif char == '1' then
            current_diff = current_diff - 1
        end
        max_diff = math.max(max_diff, current_diff)
        if current_diff < 0 then
            current_diff = 0
        end
    end

    return max_diff
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to find the maximum difference between the number of 0s and number of 1s in any sub-string of the given binary string.\nlocal function find_length(string)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function find_length(string)\\n    local max_diff = 0\\n    local current_diff = 0\\n\\n    for i = 1, #string do\\n        local char = string:sub(i, i)\\n        if char == '0' then\\n            current_diff = current_diff + 1\\n        elseif char == '1' then\\n            current_diff = current_diff - 1\\n        end\\n        max_diff = math.max(max_diff, current_diff)\\n        if current_diff < 0 then\\n            current_diff = 0\\n        end\\n    end\\n\\n    return max_diff\\nend\""}""
  }
]","{""code"":""local function find_length(string)\n    local max_diff = 0\n    local current_diff = 0\n\n    for i = 1, #string do\n        local char = string:sub(i, i)\n        if char == '0' then\n            current_diff = current_diff + 1\n        elseif char == '1' then\n            current_diff = current_diff - 1\n        end\n        max_diff = math.max(max_diff, current_diff)\n        if current_diff < 0 then\n            current_diff = 0\n        end\n    end\n\n    return max_diff\nend""}",mbpp_125_find_length,"-- Write a function to find the maximum difference between the number of 0s and number of 1s in any sub-string of the given binary string.
local function find_length(string)
",gpt-4o-mini
"local function sum(a, b)\n    local function gcd(x, y)\n        while y ~= 0 do\n            x, y = y, x % y\n        end\n        return x\n    end\n    local g = gcd(a, b)\n    local sum_of_divisors = 0\n    for i = 1, g do\n        if g % i == 0 then\n            sum_of_divisors = sum_of_divisors + i\n        end\n    end\n    return sum_of_divisors\nend","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a luathon function to find the sum of common divisors of two given numbers.\nlocal function sum(a, b)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function sum(a, b)\\\\n    local function gcd(x, y)\\\\n        while y ~= 0 do\\\\n            x, y = y, x % y\\\\n        end\\\\n        return x\\\\n    end\\\\n    local g = gcd(a, b)\\\\n    local sum_of_divisors = 0\\\\n    for i = 1, g do\\\\n        if g % i == 0 then\\\\n            sum_of_divisors = sum_of_divisors + i\\\\n        end\\\\n    end\\\\n    return sum_of_divisors\\\\nend\""}""
  }
]","{""code"":""local function sum(a, b)\\n    local function gcd(x, y)\\n        while y ~= 0 do\\n            x, y = y, x % y\\n        end\\n        return x\\n    end\\n    local g = gcd(a, b)\\n    local sum_of_divisors = 0\\n    for i = 1, g do\\n        if g % i == 0 then\\n            sum_of_divisors = sum_of_divisors + i\\n        end\\n    end\\n    return sum_of_divisors\\nend""}",mbpp_126_sum,"-- Write a luathon function to find the sum of common divisors of two given numbers.
local function sum(a, b)
",gpt-4o-mini
"local function multiply_int(x, y)
    return x * y
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to multiply two integers.\nlocal function multiply_int(x, y)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function multiply_int(x, y)\\n    return x * y\\nend\""}""
  }
]","{""code"":""local function multiply_int(x, y)\n    return x * y\nend""}",mbpp_127_multiply_int,"-- Write a function to multiply two integers.
local function multiply_int(x, y)
",gpt-4o-mini
"local function long_words(n, str)
    local words = {}
    for word in string.ggmatch(str, '%S+') do
        if #word > n then
            table.insert(words, word)
        end
    end
    return words
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to find words that are longer than n characters from a given table of words.\nlocal function long_words(n, str)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function long_words(n, str)\\n    local words = {}\\n    for word in string.ggmatch(str, '%S+') do\\n        if #word > n then\\n            table.insert(words, word)\\n        end\\n    end\\n    return words\\nend\""}""
  }
]","{""code"":""local function long_words(n, str)\n    local words = {}\n    for word in string.ggmatch(str, '%S+') do\n        if #word > n then\n            table.insert(words, word)\n        end\n    end\n    return words\nend""}",mbpp_128_long_words,"-- Write a function to find words that are longer than n characters from a given table of words.
local function long_words(n, str)
",gpt-4o-mini
"local function magic_square_test(my_matrix)
    local n = #my_matrix
    local magic_sum = 0

    for j = 1, n do
        magic_sum = magic_sum + my_matrix[1][j]
    end

    local diag1 = 0
    local diag2 = 0

    for i = 1, n do
        local row_sum = 0
        local col_sum = 0
        for j = 1, n do
            row_sum = row_sum + my_matrix[i][j]
            col_sum = col_sum + my_matrix[j][i]
        end
        if row_sum ~= magic_sum or col_sum ~= magic_sum then
            return false
        end
        diag1 = diag1 + my_matrix[i][i]
        diag2 = diag2 + my_matrix[i][n - i + 1]
    end

    return diag1 == magic_sum and diag2 == magic_sum
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to calculate whether the matrix is a magic square.\nlocal function magic_square_test(my_matrix)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function magic_square_test(my_matrix)\\n    local n = #my_matrix\\n    local magic_sum = 0\\n\\n    for j = 1, n do\\n        magic_sum = magic_sum + my_matrix[1][j]\\n    end\\n\\n    local diag1 = 0\\n    local diag2 = 0\\n\\n    for i = 1, n do\\n        local row_sum = 0\\n        local col_sum = 0\\n        for j = 1, n do\\n            row_sum = row_sum + my_matrix[i][j]\\n            col_sum = col_sum + my_matrix[j][i]\\n        end\\n        if row_sum ~= magic_sum or col_sum ~= magic_sum then\\n            return false\\n        end\\n        diag1 = diag1 + my_matrix[i][i]\\n        diag2 = diag2 + my_matrix[i][n - i + 1]\\n    end\\n\\n    return diag1 == magic_sum and diag2 == magic_sum\\nend\""}""
  }
]","{""code"":""local function magic_square_test(my_matrix)\n    local n = #my_matrix\n    local magic_sum = 0\n\n    for j = 1, n do\n        magic_sum = magic_sum + my_matrix[1][j]\n    end\n\n    local diag1 = 0\n    local diag2 = 0\n\n    for i = 1, n do\n        local row_sum = 0\n        local col_sum = 0\n        for j = 1, n do\n            row_sum = row_sum + my_matrix[i][j]\n            col_sum = col_sum + my_matrix[j][i]\n        end\n        if row_sum ~= magic_sum or col_sum ~= magic_sum then\n            return false\n        end\n        diag1 = diag1 + my_matrix[i][i]\n        diag2 = diag2 + my_matrix[i][n - i + 1]\n    end\n\n    return diag1 == magic_sum and diag2 == magic_sum\nend""}",mbpp_129_magic_square_test,"-- Write a function to calculate whether the matrix is a magic square.
local function magic_square_test(my_matrix)
",gpt-4o-mini
"local function max_occurrences(nums)
    if #nums == 0 then return nil end
    local frequency = {}
    local max_count = 0
    local max_item = nil

    for _, num in ipairs(nums) do
        frequency[num] = (frequency[num] or 0) + 1
        if frequency[num] > max_count then
            max_count = frequency[num]
            max_item = num
        end
    end
    return max_item
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to find the item with maximum frequency in a given table.\nlocal function max_occurrences(nums)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function max_occurrences(nums)\\n    if #nums == 0 then return nil end\\n    local frequency = {}\\n    local max_count = 0\\n    local max_item = nil\\n\\n    for _, num in ipairs(nums) do\\n        frequency[num] = (frequency[num] or 0) + 1\\n        if frequency[num] > max_count then\\n            max_count = frequency[num]\\n            max_item = num\\n        end\\n    end\\n    return max_item\\nend\""}""
  }
]","{""code"":""local function max_occurrences(nums)\n    if #nums == 0 then return nil end\n    local frequency = {}\n    local max_count = 0\n    local max_item = nil\n\n    for _, num in ipairs(nums) do\n        frequency[num] = (frequency[num] or 0) + 1\n        if frequency[num] > max_count then\n            max_count = frequency[num]\n            max_item = num\n        end\n    end\n    return max_item\nend""}",mbpp_130_max_occurrences,"-- Write a function to find the item with maximum frequency in a given table.
local function max_occurrences(nums)
",gpt-4o-mini
"local function reverse_vowels(str1)
    local vowels = {a=true, e=true, i=true, o=true, u=true, A=true, E=true, I=true, O=true, U=true}
    local chars = {}
    local vowel_positions = {}

    -- Collect vowels and their positions
    for i = 1, #str1 do
        local char = str1:sub(i, i)
        if vowels[char] then
            table.insert(chars, char)
            table.insert(vowel_positions, i)
        end
    end

    -- Replace the vowels in original string by popping from chars
    for i = 1, #vowel_positions do
        local pos = vowel_positions[#vowel_positions - i + 1]
        str1 = str1:sub(1, pos - 1) .. chars[i] .. str1:sub(pos + 1)
    end

    return str1
end","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a luathon function to reverse only the vowels of a given string (where y is not a vowel).\nlocal function reverse_vowels(str1)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function reverse_vowels(str1)\\n    local vowels = {a=true, e=true, i=true, o=true, u=true, A=true, E=true, I=true, O=true, U=true}\\n    local chars = {}\\n    local vowel_positions = {}\\n\\n    -- Collect vowels and their positions\\n    for i = 1, #str1 do\\n        local char = str1:sub(i, i)\\n        if vowels[char] then\\n            table.insert(chars, char)\\n            table.insert(vowel_positions, i)\\n        end\\n    end\\n\\n    -- Replace the vowels in original string by popping from chars\\n    for i = 1, #vowel_positions do\\n        local pos = vowel_positions[#vowel_positions - i + 1]\\n        str1 = str1:sub(1, pos - 1) .. chars[i] .. str1:sub(pos + 1)\\n    end\\n\\n    return str1\\nend\""}""
  }
]","{""code"":""local function reverse_vowels(str1)\n    local vowels = {a=true, e=true, i=true, o=true, u=true, A=true, E=true, I=true, O=true, U=true}\n    local chars = {}\n    local vowel_positions = {}\n\n    -- Collect vowels and their positions\n    for i = 1, #str1 do\n        local char = str1:sub(i, i)\n        if vowels[char] then\n            table.insert(chars, char)\n            table.insert(vowel_positions, i)\n        end\n    end\n\n    -- Replace the vowels in original string by popping from chars\n    for i = 1, #vowel_positions do\n        local pos = vowel_positions[#vowel_positions - i + 1]\n        str1 = str1:sub(1, pos - 1) .. chars[i] .. str1:sub(pos + 1)\n    end\n\n    return str1\nend""}",mbpp_131_reverse_vowels,"-- Write a luathon function to reverse only the vowels of a given string (where y is not a vowel).
local function reverse_vowels(str1)
",gpt-4o-mini
"local function tup_string(tup1)\n    if type(tup1) ~= ""table"" then\n        return """"\n    end\n\n    local result = {}\n    for i = 1, #tup1 do\n        table.insert(result, tostring(tup1[i]))\n    end\n\n    return table.concat(result, "", "")\nend","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Lua programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n-- Write a function to convert a table to a string.\nlocal function tup_string(tup1)\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. Write clean, efficient, and well-structured code\n3. Ensure the implementation handles edge cases mentioned in the docstring\n4. Only provide the implementation body\n5. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""local function tup_string(tup1)\\\\n    if type(tup1) ~= \\\""table\\\"" then\\\\n        return \\\""\\\""\\\\n    end\\\\n\\\\n    local result = {}\\\\n    for i = 1, #tup1 do\\\\n        table.insert(result, tostring(tup1[i]))\\\\n    end\\\\n\\\\n    return table.concat(result, \\\"", \\\"")\\\\nend\""}""
  }
]","{""code"":""local function tup_string(tup1)\\n    if type(tup1) ~= \""table\"" then\\n        return \""\""\\n    end\\n\\n    local result = {}\\n    for i = 1, #tup1 do\\n        table.insert(result, tostring(tup1[i]))\\n    end\\n\\n    return table.concat(result, \"", \"")\\nend""}",mbpp_132_tup_string,"-- Write a function to convert a table to a string.
local function tup_string(tup1)
",gpt-4o-mini
