code,cprompt,crawresp,db_id,question,model
"SELECT s.name 
FROM singer s 
JOIN `singer in concert` sic ON s.singer_id = sic.singer_id 
JOIN concert c ON sic.concert_id = c.concert_id 
WHERE c.year = '2014';","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert in SQL. Based on the following database:\nTable: stadium\n  - stadium_id (number)\n  - location (text)\n  - name (text)\n  - capacity (number)\n  - highest (number)\n  - lowest (number)\n  - average (number)\n\nTable: singer\n  - singer_id (number)\n  - name (text)\n  - country (text)\n  - song_name (text)\n  - song_release_year (text)\n  - age (number)\n  - is_male (others)\n\nTable: concert\n  - concert_id (number)\n  - concert_name (text)\n  - theme (text)\n  - stadium_id (text)\n  - year (text)\n\nTable: singer in concert\n  - concert_id (number)\n  - singer_id (text)\n\nForeign Keys:\n  - stadium.stadium_id -> concert.stadium_id\n  - singer.singer_id -> singer in concert.singer_id\n  - concert.concert_id -> singer in concert.concert_id\n\n\nCreate a SQL statement in response that replies to the following question:\nList all singer names in concerts in year 2014.\n\nRequirements:\n1. Write MYSQL compatible statements.\n2. Write a complete SQL select statement that shows the content from the dataset that satisfy the question.\n3. Write clean, efficient, and well-structured code.\n4. Do NOT include test cases or example usage.\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""SELECT s.name \\nFROM singer s \\nJOIN `singer in concert` sic ON s.singer_id = sic.singer_id \\nJOIN concert c ON sic.concert_id = c.concert_id \\nWHERE c.year = '2014';\""}""
  }
]","{""code"":""SELECT s.name \nFROM singer s \nJOIN `singer in concert` sic ON s.singer_id = sic.singer_id \nJOIN concert c ON sic.concert_id = c.concert_id \nWHERE c.year = '2014';""}",concert_singer,List all singer names in concerts in year 2014.,gpt-4o-mini
"SELECT DISTINCT s.name
FROM singer s
JOIN `singer in concert` sic ON s.singer_id = sic.singer_id
JOIN concert c ON sic.concert_id = c.concert_id
WHERE c.year = '2014';","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert in SQL. Based on the following database:\nTable: stadium\n  - stadium_id (number)\n  - location (text)\n  - name (text)\n  - capacity (number)\n  - highest (number)\n  - lowest (number)\n  - average (number)\n\nTable: singer\n  - singer_id (number)\n  - name (text)\n  - country (text)\n  - song_name (text)\n  - song_release_year (text)\n  - age (number)\n  - is_male (others)\n\nTable: concert\n  - concert_id (number)\n  - concert_name (text)\n  - theme (text)\n  - stadium_id (text)\n  - year (text)\n\nTable: singer in concert\n  - concert_id (number)\n  - singer_id (text)\n\nForeign Keys:\n  - stadium.stadium_id -> concert.stadium_id\n  - singer.singer_id -> singer in concert.singer_id\n  - concert.concert_id -> singer in concert.concert_id\n\n\nCreate a SQL statement in response that replies to the following question:\nWhat are the names of the singers who performed in a concert in 2014?\n\nRequirements:\n1. Write MYSQL compatible statements.\n2. Write a complete SQL select statement that shows the content from the dataset that satisfy the question.\n3. Write clean, efficient, and well-structured code.\n4. Do NOT include test cases or example usage.\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""SELECT DISTINCT s.name\\nFROM singer s\\nJOIN `singer in concert` sic ON s.singer_id = sic.singer_id\\nJOIN concert c ON sic.concert_id = c.concert_id\\nWHERE c.year = '2014';\""}""
  }
]","{""code"":""SELECT DISTINCT s.name\nFROM singer s\nJOIN `singer in concert` sic ON s.singer_id = sic.singer_id\nJOIN concert c ON sic.concert_id = c.concert_id\nWHERE c.year = '2014';""}",concert_singer,What are the names of the singers who performed in a concert in 2014?,gpt-4o-mini
"SELECT name, country
FROM singer
WHERE song_name LIKE '%Hey%';","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert in SQL. Based on the following database:\nTable: stadium\n  - stadium_id (number)\n  - location (text)\n  - name (text)\n  - capacity (number)\n  - highest (number)\n  - lowest (number)\n  - average (number)\n\nTable: singer\n  - singer_id (number)\n  - name (text)\n  - country (text)\n  - song_name (text)\n  - song_release_year (text)\n  - age (number)\n  - is_male (others)\n\nTable: concert\n  - concert_id (number)\n  - concert_name (text)\n  - theme (text)\n  - stadium_id (text)\n  - year (text)\n\nTable: singer in concert\n  - concert_id (number)\n  - singer_id (text)\n\nForeign Keys:\n  - stadium.stadium_id -> concert.stadium_id\n  - singer.singer_id -> singer in concert.singer_id\n  - concert.concert_id -> singer in concert.concert_id\n\n\nCreate a SQL statement in response that replies to the following question:\nwhat is the name and nation of the singer who have a song having 'Hey' in its name?\n\nRequirements:\n1. Write MYSQL compatible statements.\n2. Write a complete SQL select statement that shows the content from the dataset that satisfy the question.\n3. Write clean, efficient, and well-structured code.\n4. Do NOT include test cases or example usage.\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""SELECT name, country\\nFROM singer\\nWHERE song_name LIKE '%Hey%';\""}""
  }
]","{""code"":""SELECT name, country\nFROM singer\nWHERE song_name LIKE '%Hey%';""}",concert_singer,what is the name and nation of the singer who have a song having 'Hey' in its name?,gpt-4o-mini
"SELECT name, country 
FROM singer 
WHERE song_name LIKE '%Hey%';","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert in SQL. Based on the following database:\nTable: stadium\n  - stadium_id (number)\n  - location (text)\n  - name (text)\n  - capacity (number)\n  - highest (number)\n  - lowest (number)\n  - average (number)\n\nTable: singer\n  - singer_id (number)\n  - name (text)\n  - country (text)\n  - song_name (text)\n  - song_release_year (text)\n  - age (number)\n  - is_male (others)\n\nTable: concert\n  - concert_id (number)\n  - concert_name (text)\n  - theme (text)\n  - stadium_id (text)\n  - year (text)\n\nTable: singer in concert\n  - concert_id (number)\n  - singer_id (text)\n\nForeign Keys:\n  - stadium.stadium_id -> concert.stadium_id\n  - singer.singer_id -> singer in concert.singer_id\n  - concert.concert_id -> singer in concert.concert_id\n\n\nCreate a SQL statement in response that replies to the following question:\nWhat is the name and country of origin of every singer who has a song with the word 'Hey' in its title?\n\nRequirements:\n1. Write MYSQL compatible statements.\n2. Write a complete SQL select statement that shows the content from the dataset that satisfy the question.\n3. Write clean, efficient, and well-structured code.\n4. Do NOT include test cases or example usage.\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""SELECT name, country \\nFROM singer \\nWHERE song_name LIKE '%Hey%';\""}""
  }
]","{""code"":""SELECT name, country \nFROM singer \nWHERE song_name LIKE '%Hey%';""}",concert_singer,What is the name and country of origin of every singer who has a song with the word 'Hey' in its title?,gpt-4o-mini
"SELECT DISTINCT s.name, s.location
FROM stadium s
JOIN concert c ON s.stadium_id = c.stadium_id
WHERE c.year IN ('2014', '2015')
GROUP BY s.stadium_id
HAVING COUNT(DISTINCT c.year) = 2;","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert in SQL. Based on the following database:\nTable: stadium\n  - stadium_id (number)\n  - location (text)\n  - name (text)\n  - capacity (number)\n  - highest (number)\n  - lowest (number)\n  - average (number)\n\nTable: singer\n  - singer_id (number)\n  - name (text)\n  - country (text)\n  - song_name (text)\n  - song_release_year (text)\n  - age (number)\n  - is_male (others)\n\nTable: concert\n  - concert_id (number)\n  - concert_name (text)\n  - theme (text)\n  - stadium_id (text)\n  - year (text)\n\nTable: singer in concert\n  - concert_id (number)\n  - singer_id (text)\n\nForeign Keys:\n  - stadium.stadium_id -> concert.stadium_id\n  - singer.singer_id -> singer in concert.singer_id\n  - concert.concert_id -> singer in concert.concert_id\n\n\nCreate a SQL statement in response that replies to the following question:\nFind the name and location of the stadiums which some concerts happened in the years of both 2014 and 2015.\n\nRequirements:\n1. Write MYSQL compatible statements.\n2. Write a complete SQL select statement that shows the content from the dataset that satisfy the question.\n3. Write clean, efficient, and well-structured code.\n4. Do NOT include test cases or example usage.\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""SELECT DISTINCT s.name, s.location\\nFROM stadium s\\nJOIN concert c ON s.stadium_id = c.stadium_id\\nWHERE c.year IN ('2014', '2015')\\nGROUP BY s.stadium_id\\nHAVING COUNT(DISTINCT c.year) = 2;\""}""
  }
]","{""code"":""SELECT DISTINCT s.name, s.location\nFROM stadium s\nJOIN concert c ON s.stadium_id = c.stadium_id\nWHERE c.year IN ('2014', '2015')\nGROUP BY s.stadium_id\nHAVING COUNT(DISTINCT c.year) = 2;""}",concert_singer,Find the name and location of the stadiums which some concerts happened in the years of both 2014 and 2015.,gpt-4o-mini
"SELECT DISTINCT s.name, s.location
FROM stadium s
JOIN concert c ON s.stadium_id = c.stadium_id
WHERE c.year IN ('2014', '2015')
GROUP BY s.stadium_id
HAVING COUNT(DISTINCT c.year) = 2;","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert in SQL. Based on the following database:\nTable: stadium\n  - stadium_id (number)\n  - location (text)\n  - name (text)\n  - capacity (number)\n  - highest (number)\n  - lowest (number)\n  - average (number)\n\nTable: singer\n  - singer_id (number)\n  - name (text)\n  - country (text)\n  - song_name (text)\n  - song_release_year (text)\n  - age (number)\n  - is_male (others)\n\nTable: concert\n  - concert_id (number)\n  - concert_name (text)\n  - theme (text)\n  - stadium_id (text)\n  - year (text)\n\nTable: singer in concert\n  - concert_id (number)\n  - singer_id (text)\n\nForeign Keys:\n  - stadium.stadium_id -> concert.stadium_id\n  - singer.singer_id -> singer in concert.singer_id\n  - concert.concert_id -> singer in concert.concert_id\n\n\nCreate a SQL statement in response that replies to the following question:\nWhat are the names and locations of the stadiums that had concerts that occurred in both 2014 and 2015?\n\nRequirements:\n1. Write MYSQL compatible statements.\n2. Write a complete SQL select statement that shows the content from the dataset that satisfy the question.\n3. Write clean, efficient, and well-structured code.\n4. Do NOT include test cases or example usage.\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""SELECT DISTINCT s.name, s.location\\nFROM stadium s\\nJOIN concert c ON s.stadium_id = c.stadium_id\\nWHERE c.year IN ('2014', '2015')\\nGROUP BY s.stadium_id\\nHAVING COUNT(DISTINCT c.year) = 2;\""}""
  }
]","{""code"":""SELECT DISTINCT s.name, s.location\nFROM stadium s\nJOIN concert c ON s.stadium_id = c.stadium_id\nWHERE c.year IN ('2014', '2015')\nGROUP BY s.stadium_id\nHAVING COUNT(DISTINCT c.year) = 2;""}",concert_singer,What are the names and locations of the stadiums that had concerts that occurred in both 2014 and 2015?,gpt-4o-mini
"SELECT COUNT(c.concert_id) AS number_of_concerts
FROM concert c
JOIN stadium s ON c.stadium_id = s.stadium_id
WHERE s.capacity = (SELECT MAX(capacity) FROM stadium);","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert in SQL. Based on the following database:\nTable: stadium\n  - stadium_id (number)\n  - location (text)\n  - name (text)\n  - capacity (number)\n  - highest (number)\n  - lowest (number)\n  - average (number)\n\nTable: singer\n  - singer_id (number)\n  - name (text)\n  - country (text)\n  - song_name (text)\n  - song_release_year (text)\n  - age (number)\n  - is_male (others)\n\nTable: concert\n  - concert_id (number)\n  - concert_name (text)\n  - theme (text)\n  - stadium_id (text)\n  - year (text)\n\nTable: singer in concert\n  - concert_id (number)\n  - singer_id (text)\n\nForeign Keys:\n  - stadium.stadium_id -> concert.stadium_id\n  - singer.singer_id -> singer in concert.singer_id\n  - concert.concert_id -> singer in concert.concert_id\n\n\nCreate a SQL statement in response that replies to the following question:\nFind the number of concerts happened in the stadium with the highest capacity .\n\nRequirements:\n1. Write MYSQL compatible statements.\n2. Write a complete SQL select statement that shows the content from the dataset that satisfy the question.\n3. Write clean, efficient, and well-structured code.\n4. Do NOT include test cases or example usage.\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""SELECT COUNT(c.concert_id) AS number_of_concerts\\nFROM concert c\\nJOIN stadium s ON c.stadium_id = s.stadium_id\\nWHERE s.capacity = (SELECT MAX(capacity) FROM stadium);\""}""
  }
]","{""code"":""SELECT COUNT(c.concert_id) AS number_of_concerts\nFROM concert c\nJOIN stadium s ON c.stadium_id = s.stadium_id\nWHERE s.capacity = (SELECT MAX(capacity) FROM stadium);""}",concert_singer,Find the number of concerts happened in the stadium with the highest capacity .,gpt-4o-mini
"SELECT COUNT(c.concert_id) AS number_of_concerts
FROM concert c
JOIN stadium s ON c.stadium_id = s.stadium_id
WHERE s.capacity = (SELECT MAX(capacity) FROM stadium);","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert in SQL. Based on the following database:\nTable: stadium\n  - stadium_id (number)\n  - location (text)\n  - name (text)\n  - capacity (number)\n  - highest (number)\n  - lowest (number)\n  - average (number)\n\nTable: singer\n  - singer_id (number)\n  - name (text)\n  - country (text)\n  - song_name (text)\n  - song_release_year (text)\n  - age (number)\n  - is_male (others)\n\nTable: concert\n  - concert_id (number)\n  - concert_name (text)\n  - theme (text)\n  - stadium_id (text)\n  - year (text)\n\nTable: singer in concert\n  - concert_id (number)\n  - singer_id (text)\n\nForeign Keys:\n  - stadium.stadium_id -> concert.stadium_id\n  - singer.singer_id -> singer in concert.singer_id\n  - concert.concert_id -> singer in concert.concert_id\n\n\nCreate a SQL statement in response that replies to the following question:\nWhat are the number of concerts that occurred in the stadium with the largest capacity ?\n\nRequirements:\n1. Write MYSQL compatible statements.\n2. Write a complete SQL select statement that shows the content from the dataset that satisfy the question.\n3. Write clean, efficient, and well-structured code.\n4. Do NOT include test cases or example usage.\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""SELECT COUNT(c.concert_id) AS number_of_concerts\\nFROM concert c\\nJOIN stadium s ON c.stadium_id = s.stadium_id\\nWHERE s.capacity = (SELECT MAX(capacity) FROM stadium);\""}""
  }
]","{""code"":""SELECT COUNT(c.concert_id) AS number_of_concerts\nFROM concert c\nJOIN stadium s ON c.stadium_id = s.stadium_id\nWHERE s.capacity = (SELECT MAX(capacity) FROM stadium);""}",concert_singer,What are the number of concerts that occurred in the stadium with the largest capacity ?,gpt-4o-mini
"SELECT COUNT(*) AS number_of_heavy_pets
FROM pets
WHERE weight > 10;","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert in SQL. Based on the following database:\nTable: student\n  - student_id (number)\n  - last_name (text)\n  - first_name (text)\n  - age (number)\n  - sex (text)\n  - major (number)\n  - advisor (number)\n  - city_code (text)\n\nTable: has pet\n  - student_id (number)\n  - pet_id (number)\n\nTable: pets\n  - pet_id (number)\n  - pet_type (text)\n  - pet_age (number)\n  - weight (number)\n\nForeign Keys:\n  - student.student_id -> has pet.student_id\n  - has pet.pet_id -> pets.pet_id\n\n\nCreate a SQL statement in response that replies to the following question:\nFind the number of pets whose weight is heavier than 10.\n\nRequirements:\n1. Write MYSQL compatible statements.\n2. Write a complete SQL select statement that shows the content from the dataset that satisfy the question.\n3. Write clean, efficient, and well-structured code.\n4. Do NOT include test cases or example usage.\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""SELECT COUNT(*) AS number_of_heavy_pets\\nFROM pets\\nWHERE weight > 10;\""}""
  }
]","{""code"":""SELECT COUNT(*) AS number_of_heavy_pets\nFROM pets\nWHERE weight > 10;""}",pets_1,Find the number of pets whose weight is heavier than 10.,gpt-4o-mini
"SELECT COUNT(*) AS number_of_pets
FROM pets
WHERE weight > 10;","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert in SQL. Based on the following database:\nTable: student\n  - student_id (number)\n  - last_name (text)\n  - first_name (text)\n  - age (number)\n  - sex (text)\n  - major (number)\n  - advisor (number)\n  - city_code (text)\n\nTable: has pet\n  - student_id (number)\n  - pet_id (number)\n\nTable: pets\n  - pet_id (number)\n  - pet_type (text)\n  - pet_age (number)\n  - weight (number)\n\nForeign Keys:\n  - student.student_id -> has pet.student_id\n  - has pet.pet_id -> pets.pet_id\n\n\nCreate a SQL statement in response that replies to the following question:\nHow many pets have a greater weight than 10?\n\nRequirements:\n1. Write MYSQL compatible statements.\n2. Write a complete SQL select statement that shows the content from the dataset that satisfy the question.\n3. Write clean, efficient, and well-structured code.\n4. Do NOT include test cases or example usage.\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""SELECT COUNT(*) AS number_of_pets\\nFROM pets\\nWHERE weight > 10;\""}""
  }
]","{""code"":""SELECT COUNT(*) AS number_of_pets\nFROM pets\nWHERE weight > 10;""}",pets_1,How many pets have a greater weight than 10?,gpt-4o-mini
"SELECT weight 
FROM pets 
WHERE pet_type = 'dog' 
ORDER BY pet_age ASC 
LIMIT 1;","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert in SQL. Based on the following database:\nTable: student\n  - student_id (number)\n  - last_name (text)\n  - first_name (text)\n  - age (number)\n  - sex (text)\n  - major (number)\n  - advisor (number)\n  - city_code (text)\n\nTable: has pet\n  - student_id (number)\n  - pet_id (number)\n\nTable: pets\n  - pet_id (number)\n  - pet_type (text)\n  - pet_age (number)\n  - weight (number)\n\nForeign Keys:\n  - student.student_id -> has pet.student_id\n  - has pet.pet_id -> pets.pet_id\n\n\nCreate a SQL statement in response that replies to the following question:\nFind the weight of the youngest dog.\n\nRequirements:\n1. Write MYSQL compatible statements.\n2. Write a complete SQL select statement that shows the content from the dataset that satisfy the question.\n3. Write clean, efficient, and well-structured code.\n4. Do NOT include test cases or example usage.\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""SELECT weight \\nFROM pets \\nWHERE pet_type = 'dog' \\nORDER BY pet_age ASC \\nLIMIT 1;\""}""
  }
]","{""code"":""SELECT weight \nFROM pets \nWHERE pet_type = 'dog' \nORDER BY pet_age ASC \nLIMIT 1;""}",pets_1,Find the weight of the youngest dog.,gpt-4o-mini
"SELECT weight 
FROM pets 
WHERE pet_type = 'dog' 
  AND pet_age = (SELECT MIN(pet_age) 
                  FROM pets 
                  WHERE pet_type = 'dog');","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert in SQL. Based on the following database:\nTable: student\n  - student_id (number)\n  - last_name (text)\n  - first_name (text)\n  - age (number)\n  - sex (text)\n  - major (number)\n  - advisor (number)\n  - city_code (text)\n\nTable: has pet\n  - student_id (number)\n  - pet_id (number)\n\nTable: pets\n  - pet_id (number)\n  - pet_type (text)\n  - pet_age (number)\n  - weight (number)\n\nForeign Keys:\n  - student.student_id -> has pet.student_id\n  - has pet.pet_id -> pets.pet_id\n\n\nCreate a SQL statement in response that replies to the following question:\nHow much does the youngest dog weigh?\n\nRequirements:\n1. Write MYSQL compatible statements.\n2. Write a complete SQL select statement that shows the content from the dataset that satisfy the question.\n3. Write clean, efficient, and well-structured code.\n4. Do NOT include test cases or example usage.\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""SELECT weight \\nFROM pets \\nWHERE pet_type = 'dog' \\n  AND pet_age = (SELECT MIN(pet_age) \\n                  FROM pets \\n                  WHERE pet_type = 'dog');\""}""
  }
]","{""code"":""SELECT weight \nFROM pets \nWHERE pet_type = 'dog' \n  AND pet_age = (SELECT MIN(pet_age) \n                  FROM pets \n                  WHERE pet_type = 'dog');""}",pets_1,How much does the youngest dog weigh?,gpt-4o-mini
"SELECT pet_type, MAX(weight) AS max_weight 
FROM pets 
GROUP BY pet_type;","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert in SQL. Based on the following database:\nTable: student\n  - student_id (number)\n  - last_name (text)\n  - first_name (text)\n  - age (number)\n  - sex (text)\n  - major (number)\n  - advisor (number)\n  - city_code (text)\n\nTable: has pet\n  - student_id (number)\n  - pet_id (number)\n\nTable: pets\n  - pet_id (number)\n  - pet_type (text)\n  - pet_age (number)\n  - weight (number)\n\nForeign Keys:\n  - student.student_id -> has pet.student_id\n  - has pet.pet_id -> pets.pet_id\n\n\nCreate a SQL statement in response that replies to the following question:\nFind the maximum weight for each type of pet. List the maximum weight and pet type.\n\nRequirements:\n1. Write MYSQL compatible statements.\n2. Write a complete SQL select statement that shows the content from the dataset that satisfy the question.\n3. Write clean, efficient, and well-structured code.\n4. Do NOT include test cases or example usage.\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""SELECT pet_type, MAX(weight) AS max_weight \\nFROM pets \\nGROUP BY pet_type;\""}""
  }
]","{""code"":""SELECT pet_type, MAX(weight) AS max_weight \nFROM pets \nGROUP BY pet_type;""}",pets_1,Find the maximum weight for each type of pet. List the maximum weight and pet type.,gpt-4o-mini
"SELECT pet_type, MAX(weight) AS max_weight
FROM pets
GROUP BY pet_type;","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert in SQL. Based on the following database:\nTable: student\n  - student_id (number)\n  - last_name (text)\n  - first_name (text)\n  - age (number)\n  - sex (text)\n  - major (number)\n  - advisor (number)\n  - city_code (text)\n\nTable: has pet\n  - student_id (number)\n  - pet_id (number)\n\nTable: pets\n  - pet_id (number)\n  - pet_type (text)\n  - pet_age (number)\n  - weight (number)\n\nForeign Keys:\n  - student.student_id -> has pet.student_id\n  - has pet.pet_id -> pets.pet_id\n\n\nCreate a SQL statement in response that replies to the following question:\nList the maximum weight and type for each type of pet.\n\nRequirements:\n1. Write MYSQL compatible statements.\n2. Write a complete SQL select statement that shows the content from the dataset that satisfy the question.\n3. Write clean, efficient, and well-structured code.\n4. Do NOT include test cases or example usage.\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""SELECT pet_type, MAX(weight) AS max_weight\\nFROM pets\\nGROUP BY pet_type;\""}""
  }
]","{""code"":""SELECT pet_type, MAX(weight) AS max_weight\nFROM pets\nGROUP BY pet_type;""}",pets_1,List the maximum weight and type for each type of pet.,gpt-4o-mini
"SELECT COUNT(hp.pet_id) AS number_of_pets
FROM student s
JOIN `has pet` hp ON s.student_id = hp.student_id
WHERE s.age > 20;","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert in SQL. Based on the following database:\nTable: student\n  - student_id (number)\n  - last_name (text)\n  - first_name (text)\n  - age (number)\n  - sex (text)\n  - major (number)\n  - advisor (number)\n  - city_code (text)\n\nTable: has pet\n  - student_id (number)\n  - pet_id (number)\n\nTable: pets\n  - pet_id (number)\n  - pet_type (text)\n  - pet_age (number)\n  - weight (number)\n\nForeign Keys:\n  - student.student_id -> has pet.student_id\n  - has pet.pet_id -> pets.pet_id\n\n\nCreate a SQL statement in response that replies to the following question:\nFind number of pets owned by students who are older than 20.\n\nRequirements:\n1. Write MYSQL compatible statements.\n2. Write a complete SQL select statement that shows the content from the dataset that satisfy the question.\n3. Write clean, efficient, and well-structured code.\n4. Do NOT include test cases or example usage.\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""SELECT COUNT(hp.pet_id) AS number_of_pets\\nFROM student s\\nJOIN `has pet` hp ON s.student_id = hp.student_id\\nWHERE s.age > 20;\""}""
  }
]","{""code"":""SELECT COUNT(hp.pet_id) AS number_of_pets\nFROM student s\nJOIN `has pet` hp ON s.student_id = hp.student_id\nWHERE s.age > 20;""}",pets_1,Find number of pets owned by students who are older than 20.,gpt-4o-mini
"SELECT COUNT(hp.pet_id) AS total_pets
FROM student s
JOIN `has pet` hp ON s.student_id = hp.student_id
WHERE s.age > 20;","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert in SQL. Based on the following database:\nTable: student\n  - student_id (number)\n  - last_name (text)\n  - first_name (text)\n  - age (number)\n  - sex (text)\n  - major (number)\n  - advisor (number)\n  - city_code (text)\n\nTable: has pet\n  - student_id (number)\n  - pet_id (number)\n\nTable: pets\n  - pet_id (number)\n  - pet_type (text)\n  - pet_age (number)\n  - weight (number)\n\nForeign Keys:\n  - student.student_id -> has pet.student_id\n  - has pet.pet_id -> pets.pet_id\n\n\nCreate a SQL statement in response that replies to the following question:\nHow many pets are owned by students that have an age greater than 20?\n\nRequirements:\n1. Write MYSQL compatible statements.\n2. Write a complete SQL select statement that shows the content from the dataset that satisfy the question.\n3. Write clean, efficient, and well-structured code.\n4. Do NOT include test cases or example usage.\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""SELECT COUNT(hp.pet_id) AS total_pets\\nFROM student s\\nJOIN `has pet` hp ON s.student_id = hp.student_id\\nWHERE s.age > 20;\""}""
  }
]","{""code"":""SELECT COUNT(hp.pet_id) AS total_pets\nFROM student s\nJOIN `has pet` hp ON s.student_id = hp.student_id\nWHERE s.age > 20;""}",pets_1,How many pets are owned by students that have an age greater than 20?,gpt-4o-mini
"SELECT COUNT(p.pet_id) AS number_of_dogs
FROM student s
JOIN `has pet` hp ON s.student_id = hp.student_id
JOIN pets p ON hp.pet_id = p.pet_id
WHERE s.sex = 'F' AND p.pet_type = 'dog';","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert in SQL. Based on the following database:\nTable: student\n  - student_id (number)\n  - last_name (text)\n  - first_name (text)\n  - age (number)\n  - sex (text)\n  - major (number)\n  - advisor (number)\n  - city_code (text)\n\nTable: has pet\n  - student_id (number)\n  - pet_id (number)\n\nTable: pets\n  - pet_id (number)\n  - pet_type (text)\n  - pet_age (number)\n  - weight (number)\n\nForeign Keys:\n  - student.student_id -> has pet.student_id\n  - has pet.pet_id -> pets.pet_id\n\n\nCreate a SQL statement in response that replies to the following question:\nFind the number of dog pets that are raised by female students (with sex F).\n\nRequirements:\n1. Write MYSQL compatible statements.\n2. Write a complete SQL select statement that shows the content from the dataset that satisfy the question.\n3. Write clean, efficient, and well-structured code.\n4. Do NOT include test cases or example usage.\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""SELECT COUNT(p.pet_id) AS number_of_dogs\\nFROM student s\\nJOIN `has pet` hp ON s.student_id = hp.student_id\\nJOIN pets p ON hp.pet_id = p.pet_id\\nWHERE s.sex = 'F' AND p.pet_type = 'dog';\""}""
  }
]","{""code"":""SELECT COUNT(p.pet_id) AS number_of_dogs\nFROM student s\nJOIN `has pet` hp ON s.student_id = hp.student_id\nJOIN pets p ON hp.pet_id = p.pet_id\nWHERE s.sex = 'F' AND p.pet_type = 'dog';""}",pets_1,Find the number of dog pets that are raised by female students (with sex F).,gpt-4o-mini
